depth	min	max	median	mean
2	162	668	428	423
4	232	690	474	472
6	265	733	523	520
8	359	800	588	587
10	451	877	668	670
12	511	1036	747	754
14	653	1082	861	865
16	731	1199	978	976
17	754	1291	1032	1032
18	842	1319	1095	1092
19	912	1351	1158	1153
20	966	1405	1221	1214
22	1052	1580	1341	1335
23	1150	1617	1407	1401
25	1276	1735	1541	1533
26	1317	1829	1608	1600
27	1361	1947	1678	1666
28	1450	1982	1737	1731
30	1600	2071	1867	1862
32	1700	2260	1995	1993
34	1850	2350	2122	2117
36	1937	2496	2252	2241
38	2087	2620	2381	2377
40	2234	2746	2534	2525
42	2309	2966	2683	2673
44	2543	3022	2798	2798
46	2677	3138	2929	2923
47	2711	3262	2981	2986
49	2858	3336	3112	3111
50	2901	3398	3183	3174
51	2943	3478	3245	3237
53	3066	3626	3371	3366
55	3249	3712	3506	3499
56	3301	3792	3572	3566
57	3344	3901	3638	3632
58	3449	3926	3694	3695
60	3585	4061	3824	3819
62	3669	4232	3943	3943
64	3815	4303	4076	4074
66	3895	4458	4212	4205
68	4016	4612	4341	4340
70	4192	4727	4486	4480
72	4286	4918	4620	4620
74	4509	5005	4761	4759
76	4610	5166	4903	4899
78	4752	5310	5034	5032
80	4902	5393	5165	5158
82	4983	5543	5290	5285
84	5148	5598	5390	5385
86	5232	5686	5495	5485
88	5353	5773	5572	5571
90	5457	5825	5644	5641
92	5505	5913	5713	5712
93	5560	5928	5745	5745
95	5628	5977	5813	5811
96	5657	6014	5846	5844
98	5726	6083	5908	5908
100	5804	6126	5970	5969
102	5840	6220	6031	6030
104	5922	6269	6091	6094
106	5968	6341	6163	6159
108	6043	6415	6227	6224
110	6108	6469	6291	6289
112	6148	6558	6359	6355
114	6237	6588	6417	6415
116	6280	6659	6476	6474
118	6344	6719	6534	6535
120	6413	6764	6602	6596
122	6447	6848	6661	6657
124	6547	6879	6721	6718
126	6595	6961	6777	6778
128	6655	7025	6837	6840
130	6718	7079	6905	6903
132	6757	7180	6966	6966
134	6842	7217	7026	7026
136	6898	7271	7087	7086
138	6962	7326	7144	7145
140	7025	7369	7201	7202
142	7064	7444	7256	7259
144	7145	7479	7310	7311
146	7188	7535	7364	7364
148	7237	7597	7411	7413
150	7287	7639	7454	7457
152	7314	7710	7494	7501
154	7345	7745	7534	7538
156	7369	7787	7573	7575
157	7379	7827	7587	7593
