depth	min	max	median	mean
0	-59	234	69	71
1	-38	241	84	87
2	-24	250	99	103
3	-8	261	116	119
4	5	280	131	135
5	17	298	147	151
6	38	314	166	170
7	55	336	187	188
8	70	354	205	207
9	78	376	225	226
10	88	408	242	244
11	128	430	272	273
12	151	451	301	302
13	173	495	331	331
14	181	552	359	359
15	196	609	384	388
16	431	816	629	628
17	613	1056	877	868
18	747	1342	1122	1108
19	886	1659	1362	1348
20	1037	1992	1600	1588
21	1345	2107	1823	1804
22	1659	2253	2046	2020
23	1892	2474	2260	2237
24	2041	2785	2463	2453
25	2180	3118	2674	2670
26	2581	3350	3008	2996
27	2963	3586	3338	3322
28	3298	3895	3672	3648
29	3529	4257	3997	3974
30	3754	4634	4325	4300
31	4154	4830	4585	4568
31.5	4352	4941	4716	4703
32	4532	5057	4847	4837
33	4845	5321	5112	5106
34	5090	5616	5383	5374
35	5285	5956	5646	5643
36	5569	6090	5833	5833
37	5794	6236	6022	6023
38	5975	6426	6217	6213
39	6116	6666	6407	6403
40	6229	6928	6600	6593
41	6476	7079	6810	6803
42	6714	7237	7024	7013
43	6929	7455	7234	7223
44	7087	7709	7447	7434
45	7230	7972	7655	7644
46	7500	8122	7865	7851
47	7763	8281	8073	8058
48	7978	8473	8281	8265
49	8175	8696	8485	8472
49.1	8197	8724	8507	8493
50	8347	8952	8687	8679
50.1	8375	8966	8708	8699
51	8621	9099	8893	8883
51.1	8651	9115	8911	8904
52	8868	9274	9096	9087
52.1	8891	9296	9116	9108
53	9039	9490	9297	9292
53.1	9057	9514	9318	9312
54	9230	9742	9503	9496
55	9373	10029	9705	9700
56	9591	10103	9861	9856
57	9807	10215	10012	10013
58	9997	10354	10166	10169
59	10128	10544	10321	10325
60	10235	10748	10476	10482
61	10252	10779	10498	10502
62	10267	10801	10515	10522
