depth	min	max	median	mean
230	1110	2009	1552	1557
235	1189	2072	1652	1653
240	1345	2196	1773	1767
250	1664	2402	2049	2041
255	1806	2571	2208	2195
260	2044	2774	2411	2412
265	2214	3019	2648	2641
270	2513	3283	2909	2901
275	2829	3553	3190	3191
280	3105	3862	3460	3466
290	3716	4521	4123	4118
300	4286	5041	4686	4677
305	4576	5360	4987	4981
310	4908	5647	5285	5280
315	5192	5911	5559	5549
320	5432	6211	5822	5820
330	5987	6723	6351	6352
335	6237	6925	6598	6595
340	6510	7175	6834	6835
345	6744	7393	7071	7074
350	6952	7601	7289	7287
355	7190	7804	7502	7502
360	7396	8009	7696	7695
365	7570	8174	7882	7879
375	7949	8542	8249	8246
380	8119	8724	8424	8419
390	8462	9008	8727	8732
395	8623	9127	8886	8877
400	8755	9264	9016	9014
405	8887	9413	9143	9144
410	9003	9538	9266	9268
415	9121	9660	9382	9381
420	9218	9800	9483	9488
425	9285	9898	9582	9586
430	9371	10006	9672	9679
435	9439	10100	9755	9758
440	9509	10214	9834	9837
