"labID","age","error","depth"
"151784",9834,350,220
"151785",10034,308.5,240
"151786",10236,264,260
"151787",10439,192,280
"151788",10607,225.5,300
"151789",10773,261.5,320
"151790",10942,293.5,340
"151791",11105,325.5,360
"151792",11187,324,370
"151793",11234,322,375
"151794",11310,327,380
"151795",11384,330,385
"151796",11458,319.5,390
"151797",11534,314,395
"151798",11617,316,400
"151799",11699,318,405
"151800",11781,324,410
"151801",11952,328,420
"151802",12035,322.5,425
"151803",12116,314.5,430
"151804",12199,300.5,435
"151805",12282,289.5,440
"151806",12364,270.5,445
"151807",12446,246.5,450
"151808",12530,217,455
"151809",12610,184.5,460
"151810",12691,143.5,465
"151811",12780,136.5,470
"151812",12874,187.5,475
"151813",12971,214.5,480
"151814",13069,233,485
"151815",13165,237,490
"151816",13264,233.5,495
"151817",13363,228,500
"151818",13453,218,505
"151819",13520,238,510
"151820",13586,248.5,515
"151821",13652,261.5,520
"151822",13718,269,525
"151823",13784,274.5,530
"151824",13848,276.5,535
"151825",13915,279,540
"151826",13979,276,545
"151827",14044,267,550
