"labID","age","error","depth"
"460273",538,321,68
"460272",597,332.5,75
"460271",1187,382,95
"460279",1542,350.5,105
"460274",1851,224,115
"460275",2561,202,135
"460280",2894,267,145
"460276",3235,211,155
"460277",3452,167.5,166
"460278",3576,171.5,174
"460281",3857,250.5,184
"460282",4009,272,188
"460283",4128,278,191
"460284",4255,257.5,194
"460285",4700,373.5,204
"460286",4967,486,209
"460287",5259,551,214
"460288",5550,522,219
"460290",5825,498.5,224
"460289",6087,410,229
"460291",6186,356,231
"460292",6348,272.5,234
"460296",6562,102,239
"460295",6739,236,244
"460294",6913,326,249
"460293",7106,364.5,254
"460297",7318,398.5,260
"460298",7510,386,265
"460300",7700,354.5,270
"460299",7878,289.5,275
"460301",8041,150.5,280
"460302",8130,218.5,285
"460303",8222,278.5,290
"460304",8314,322,295
"460305",8415,360,300
"460306",8514,392,305
"460307",8608,427.5,310
