"labID","age","error","depth"
"352595",310,244.5,311
"352596",496,210.5,325
"352597",759,166,345
"352598",1010,133.5,365
"352599",1247,124.5,385
"352600",1468,137,405
"352601",1679,147,425
"352602",1879,153.5,445
"352603",2074,157.5,465
"352604",2264,157,485
"352605",2453,154,505
"352606",2643,149.5,525
"352607",2837,146,545
"352608",3037,143.5,565
"352609",3246,142.5,585
"352610",3463,142,605
"352611",3691,143.5,625
"352612",3928,145.5,645
"352613",4175,146.5,665
"352614",4432,150.5,685
"352615",4699,154,705
"352616",4977,190,725
"352617",5266,197,745
"352618",5566,197.5,765
"352619",5878,168,785
"352620",6201,159,805
"352621",6536,144,825
"352622",6708,142.5,835
"352623",6882,161,845
"352624",7056,159.5,855
"352625",7231,148.5,865
"352626",7405,149.5,875
"352627",7578,152,885
"352628",7749,154.5,895
"352629",7917,157,905
"352630",8081,159.5,915
"352631",8241,162,925
"352632",8396,163,935
"352633",8544,163,945
"352634",8686,162.5,955
"352635",8820,162.5,965
"352636",8947,162.5,975
"352637",9068,163,985
"352638",9182,163.5,995
"352639",9291,163.5,1005
"352640",9396,163,1015
"352641",9496,162.5,1025
"352642",9592,162,1035
"352643",9685,160.5,1045
"352644",9776,159,1055
"352645",9864,158,1065
"352646",9951,158,1075
"352647",10037,158.5,1085
"352648",10123,159,1095
"352649",10210,158,1105
"352650",10300,155,1115
"352651",10393,151,1125
"352652",10493,146.5,1135
"352653",10600,141.5,1145
"352654",10712,139,1155
"352655",10829,138.5,1165
"352656",10949,137.5,1175
"352657",11071,137,1185
"352658",11193,142,1195
"352659",11314,154.5,1205
"352660",11434,175.5,1215
"352661",11554,198.5,1225
"352662",11674,223.5,1235
"352663",11793,250.5,1245
