depth	min	max	median	mean
3	231	800	545	540
11	410	978	706	701
23	691	1181	946	941
31	867	1346	1112	1109
39	1048	1518	1280	1280
49	1251	1730	1496	1497
59	1466	1976	1723	1722
71	1731	2241	1990	1989
79	1895	2421	2165	2166
91	2181	2690	2443	2442
103	2469	3031	2746	2747
111	2722	3242	2980	2981
119	2943	3518	3219	3218
131	3319	3900	3611	3609
139	3586	4149	3877	3877
151	3931	4515	4249	4240
159	4192	4763	4483	4487
169	4512	5094	4806	4802
179	4823	5381	5110	5111
191	5192	5705	5459	5455
199	5410	5906	5661	5662
211	5718	6202	5956	5954
219	5887	6353	6121	6122
229	6091	6563	6317	6317
239	6270	6757	6498	6502
251	6488	6960	6728	6726
259	6633	7107	6872	6871
271	6845	7312	7086	7086
283	7064	7543	7314	7308
291	7222	7682	7458	7457
297	7326	7788	7563	7564
309	7572	8007	7782	7782
319	7742	8200	7969	7969
331	7955	8421	8194	8188
339	8109	8569	8334	8336
351	8349	8768	8553	8557
361	8537	8935	8737	8735
371	8700	9115	8901	8902
383	8897	9311	9086	9092
393	9045	9445	9241	9241
403	9180	9556	9367	9367
411	9274	9642	9464	9460
423	9417	9759	9581	9584
431	9501	9819	9656	9658
439	9567	9891	9724	9727
449	9656	9970	9810	9812
459	9742	10035	9891	9890
465	9790	10077	9932	9931
471	9830	10111	9973	9972
483	9908	10185	10056	10054
495	9990	10254	10126	10127
503	10036	10298	10173	10173
511	10087	10338	10214	10215
521	10139	10388	10264	10266
529	10178	10425	10304	10305
541	10229	10488	10359	10359
551	10271	10533	10405	10405
561	10320	10577	10448	10448
569	10358	10612	10483	10483
581	10406	10660	10534	10533
591	10450	10701	10574	10575
601	10488	10739	10620	10619
613	10543	10803	10675	10672
621	10580	10838	10712	10711
631	10621	10900	10758	10760
641	10664	10952	10809	10808
653	10728	11018	10870	10870
661	10759	11067	10913	10916
673	10828	11150	10986	10987
681	10884	11215	11041	11043
689	10934	11286	11110	11109
701	11024	11449	11237	11235
