depth	min	max	median	mean
0	-70	191	7	20
10	-5	298	116	124
20	67	376	207	212
30	135	463	294	297
40	214	565	377	381
50	278	653	461	463
60	352	746	543	544
70	430	835	620	624
80	500	916	703	706
90	582	1006	785	788
100	650	1100	869	869
110	739	1184	956	954
120	810	1272	1039	1038
130	892	1364	1121	1121
140	956	1431	1212	1207
150	1048	1520	1297	1293
160	1134	1611	1375	1374
170	1222	1716	1461	1459
180	1305	1817	1545	1545
190	1402	1900	1634	1635
200	1476	1970	1724	1723
210	1556	2084	1814	1813
220	1643	2189	1904	1905
230	1732	2281	1989	1994
240	1830	2374	2079	2087
250	1909	2475	2174	2179
260	1997	2580	2270	2274
270	2077	2668	2362	2369
280	2180	2766	2470	2470
290	2287	2885	2567	2570
300	2387	2986	2667	2668
310	2465	3087	2762	2765
320	2567	3167	2870	2868
330	2646	3284	2967	2972
340	2742	3381	3071	3075
350	2835	3491	3180	3178
360	2945	3602	3279	3278
370	3068	3700	3386	3384
390	3259	3928	3601	3597
400	3357	4044	3705	3699
410	3453	4148	3807	3803
420	3544	4252	3911	3906
430	3674	4360	4019	4016
440	3768	4483	4130	4127
450	3857	4608	4237	4233
460	3957	4707	4345	4344
470	4060	4830	4456	4455
480	4152	4942	4567	4563
490	4289	5070	4680	4682
500	4395	5187	4796	4795
510	4512	5304	4910	4909
520	4627	5425	5022	5027
530	4763	5535	5142	5142
540	4870	5648	5253	5257
550	4997	5767	5375	5376
560	5109	5885	5499	5498
570	5228	6024	5613	5616
580	5352	6147	5728	5734
590	5468	6263	5847	5850
600	5554	6399	5969	5970
610	5687	6523	6086	6092
620	5806	6626	6205	6208
630	5930	6744	6323	6328
640	6058	6861	6453	6452
650	6188	6994	6582	6584
660	6311	7139	6698	6707
670	6417	7228	6829	6832
680	6544	7351	6954	6953
690	6668	7483	7084	7086
700	6812	7610	7213	7217
710	6915	7733	7346	7341
720	7057	7858	7476	7468
730	7173	7993	7599	7596
740	7342	8133	7730	7726
750	7473	8251	7861	7860
760	7616	8347	7979	7985
770	7760	8481	8118	8115
780	7895	8621	8233	8241
790	8019	8753	8367	8373
800	8152	8880	8509	8505
810	8296	8982	8640	8638
820	8418	9132	8769	8775
830	8565	9266	8895	8901
840	8708	9385	9041	9038
850	8844	9509	9166	9172
860	8975	9628	9315	9315
870	9116	9783	9458	9454
880	9280	9907	9596	9596
890	9431	10068	9743	9745
900	9577	10226	9893	9896
910	9726	10386	10050	10049
920	9894	10532	10206	10204
930	10039	10670	10361	10360
940	10205	10873	10520	10524
950	10386	11011	10692	10690
960	10559	11186	10871	10865
970	10730	11350	11056	11054
980	10957	11534	11250	11247
990	11159	11710	11444	11442
1000	11392	11932	11653	11656
1005	11497	12025	11771	11769
1010	11615	12143	11877	11880
1015	11729	12253	11989	11993
1020	11848	12356	12103	12104
1025	11966	12491	12220	12223
1027	12019	12522	12268	12268
1029	12055	12567	12310	12313
1030	12069	12601	12335	12335
1032	12113	12639	12374	12374
1033	12138	12663	12394	12394
1036	12175	12748	12449	12450
1041	12259	12850	12535	12537
1043	12289	12884	12568	12572
1044	12303	12915	12584	12589
1045	12309	12936	12600	12606
