depth	min	max	median	mean
10	-73	-15	-62	-58
20	-63	22	-34	-31
30	-47	50	-7	-5
40	-27	79	19	20
50	-9	102	44	45
60	8	125	66	66
70	31	145	88	88
80	51	166	109	109
90	66	188	128	127
100	82	205	145	145
110	99	226	164	164
120	119	246	181	182
130	134	261	199	199
140	157	280	217	218
150	173	297	236	236
160	187	317	254	253
170	206	339	272	271
180	222	355	289	289
190	240	370	305	305
200	255	391	325	323
210	275	408	342	341
250	337	480	410	409
290	403	559	480	479
330	467	633	550	550
370	540	710	623	623
410	612	789	703	702
450	687	878	784	784
490	770	982	876	876
530	863	1081	972	971
570	958	1184	1076	1076
610	1072	1309	1188	1189
650	1187	1432	1314	1314
690	1315	1594	1456	1456
730	1470	1768	1618	1620
770	1660	1996	1826	1826
810	1902	2331	2104	2107
