depth	min	max	median	mean
110	-73	35	-45	-39
120	-39	120	22	27
130	6	182	83	87
140	55	238	143	144
150	114	297	198	199
160	165	356	253	253
170	215	398	304	304
180	258	448	356	356
182	274	456	366	367
190	320	505	414	412
200	371	570	471	470
210	430	625	529	529
220	488	691	591	591
230	555	756	657	654
240	616	836	724	725
247	676	882	773	774
252	708	923	813	813
262	784	1015	897	898
270	836	1096	968	968
280	929	1208	1066	1068
290	1046	1328	1183	1184
300	1155	1466	1306	1305
310	1297	1611	1450	1450
320	1446	1784	1607	1609
330	1596	1982	1792	1791
340	1790	2201	1994	1996
350	1995	2460	2228	2227
360	2215	2693	2459	2459
370	2490	2968	2739	2733
380	2734	3239	3006	3003
390	3021	3565	3298	3300
400	3311	3857	3603	3602
410	3645	4209	3925	3922
420	3961	4523	4263	4256
430	4314	4891	4607	4606
440	4641	5235	4953	4947
450	4978	5576	5294	5291
460	5335	5950	5679	5670
470	5754	6346	6060	6059
480	6100	6701	6406	6407
490	6478	7120	6805	6804
500	6874	7487	7187	7190
510	7220	7889	7596	7586
520	7686	8296	7999	7995
530	8080	8723	8389	8394
540	8480	9097	8796	8795
550	8875	9514	9220	9218
560	9254	9902	9618	9609
570	9653	10354	10024	10024
580	10122	10759	10476	10467
590	10544	11191	10882	10880
600	10932	11570	11286	11280
610	11352	11998	11703	11696
620	11792	12454	12117	12118
630	12215	12867	12546	12544
640	12620	13303	12968	12965
650	13060	13756	13410	13410
660	13471	14144	13821	13815
670	13895	14512	14227	14217
672	14012	14556	14309	14301
673	14050	14588	14353	14343
678	14260	14816	14550	14546
680	14301	14956	14627	14625
690	14676	15402	15034	15035
700	15042	15853	15469	15464
710	15456	16268	15863	15864
715	15669	16460	16074	16072
720	15870	16669	16281	16283
730	16249	17130	16683	16688
740	16659	17557	17098	17099
750	17017	17942	17473	17476
760	17395	18365	17857	17863
780	18043	19166	18584	18581
800	18656	19831	19239	19246
820	19301	20487	19864	19876
840	19832	21038	20422	20426
860	20310	21576	20914	20929
880	20690	22022	21385	21367
900	21100	22453	21761	21759
920	21371	22786	22128	22123
