depth	min	max	median	mean
412	5870	6404	6174	6160
428	6046	6566	6326	6318
444	6181	6726	6453	6453
460	6292	6860	6583	6580
476	6410	6989	6719	6713
492	6530	7133	6855	6849
508	6658	7281	6981	6983
524	6775	7436	7123	7120
540	6895	7591	7259	7256
556	7024	7723	7398	7391
572	7160	7858	7542	7533
588	7316	8003	7676	7670
606	7453	8171	7839	7832
620	7590	8318	7962	7956
636	7746	8484	8107	8111
652	7891	8623	8250	8254
668	8017	8765	8401	8402
684	8146	8931	8551	8552
700	8312	9086	8716	8707
716	8469	9244	8875	8865
732	8608	9404	9033	9023
748	8777	9551	9185	9181
764	8950	9719	9353	9350
780	9113	9868	9530	9521
796	9307	10032	9693	9691
812	9484	10202	9867	9857
828	9678	10340	10034	10027
844	9887	10508	10209	10207
860	10079	10657	10389	10384
876	10285	10825	10568	10566
883	10378	10895	10646	10647
892	10518	10977	10766	10761
900	10651	11068	10875	10871
904	10720	11120	10935	10931
908	10812	11165	10998	10997
912	10892	11229	11075	11071
916	10990	11294	11153	11151
920	11086	11374	11247	11242
924	11179	11475	11340	11337
928	11278	11580	11430	11430
932	11354	11653	11521	11518
936	11431	11744	11597	11596
940	11541	11832	11692	11692
944	11651	11957	11804	11805
948	11753	12104	11935	11933
952	11873	12272	12085	12083
956	12046	12418	12239	12238
960	12207	12558	12394	12389
964	12370	12707	12559	12558
968	12558	12896	12750	12741
972	12719	13072	12922	12917
976	12911	13313	13145	13135
980	13156	13545	13387	13379
984	13377	13808	13627	13621
988	13574	14060	13849	13846
992	13801	14293	14056	14053
996	13996	14441	14235	14233
1000	14160	14625	14402	14400
1004	14318	14783	14556	14556
1008	14470	14944	14703	14705
1012	14581	15126	14854	14850
1020	14859	15500	15182	15184
1028	15200	15949	15572	15564
1036	15569	16365	15971	15969
1052	16415	16966	16696	16696
1068	16733	17313	17017	17017
1084	16957	17588	17259	17265
1100	17148	17876	17502	17502
