depth	min	max	median	mean
70	1416	1935	1675	1677
80	1536	2159	1826	1832
95	1709	2450	2038	2053
105	1821	2610	2183	2200
115	1945	2788	2344	2350
125	2058	2957	2487	2495
130	2110	3038	2554	2570
137	2193	3182	2663	2676
150	2377	3433	2859	2871
160	2489	3619	3008	3017
170	2577	3778	3159	3164
180	2689	3961	3303	3313
190	2793	4120	3444	3457
195	2883	4233	3523	3532
205	2989	4400	3678	3681
210	3057	4469	3745	3756
220	3187	4635	3897	3904
230	3339	4793	4046	4052
245	3511	5030	4285	4282
250	3578	5134	4349	4356
260	3718	5320	4494	4510
270	3843	5453	4654	4663
280	3985	5653	4818	4820
290	4124	5853	4960	4979
305	4352	6141	5200	5219
315	4485	6330	5361	5379
325	4611	6492	5504	5536
330	4701	6574	5604	5620
336	4788	6694	5709	5717
345	4899	6826	5855	5855
350	4982	6903	5941	5936
359	5099	7060	6091	6082
370	5229	7287	6261	6258
380	5392	7462	6405	6421
390	5504	7643	6574	6579
405	5733	7936	6809	6816
420	5958	8193	7045	7050
430	6061	8352	7194	7199
440	6232	8536	7348	7355
450	6374	8729	7510	7510
465	6596	9008	7756	7740
480	6752	9272	7977	7972
490	6930	9438	8124	8125
505	7150	9688	8355	8355
520	7358	9928	8593	8587
535	7554	10180	8805	8811
