depth	min	max	median	mean
35	1010	1922	1428	1433
45	1183	2056	1609	1617
60	1539	2300	1918	1919
70	1816	2500	2158	2156
80	2068	2717	2394	2390
90	2291	2956	2630	2635
105	2698	3365	3044	3040
115	2973	3659	3307	3307
125	3255	3887	3581	3581
135	3503	4179	3840	3842
145	3786	4467	4107	4108
165	4322	4956	4641	4640
175	4594	5219	4911	4907
185	4860	5482	5181	5175
195	5171	5729	5452	5449
200	5305	5842	5577	5576
210	5554	6099	5843	5840
220	5809	6357	6091	6088
230	6064	6576	6339	6337
240	6329	6829	6579	6581
250	6583	7064	6822	6822
260	6799	7277	7050	7048
270	7043	7498	7276	7272
280	7270	7705	7493	7493
290	7468	7922	7678	7686
300	7663	8072	7868	7866
310	7830	8227	8041	8036
320	7993	8374	8190	8188
330	8137	8497	8322	8321
340	8272	8621	8442	8441
345	8320	8670	8492	8491
355	8415	8776	8591	8593
400	8834	9176	9002	9005
410	8923	9261	9091	9089
420	9006	9320	9168	9168
430	9084	9399	9241	9240
440	9152	9465	9315	9314
450	9221	9540	9387	9385
475	9407	9718	9558	9557
485	9483	9788	9632	9631
492	9537	9836	9680	9682
495	9556	9864	9704	9704
505	9630	9933	9780	9778
515	9688	10012	9855	9855
525	9762	10108	9925	9929
535	9833	10201	10000	10005
545	9911	10277	10084	10086
555	9983	10364	10165	10167
565	10056	10445	10250	10252
580	10174	10604	10384	10381
585	10204	10654	10424	10426
595	10289	10758	10513	10517
605	10377	10887	10604	10610
615	10469	10962	10703	10704
625	10544	11082	10800	10798
635	10635	11192	10894	10898
645	10728	11301	10993	10997
650	10784	11385	11046	11051
660	10867	11494	11150	11157
670	10966	11638	11260	11267
680	11060	11761	11375	11383
690	11150	11909	11492	11498
700	11241	12024	11607	11616
705	11295	12091	11677	11675
715	11389	12247	11790	11802
725	11489	12378	11918	11923
735	11604	12520	12050	12053
745	11734	12662	12182	12186
755	11842	12828	12317	12326
765	11944	12989	12464	12468
775	12092	13155	12601	12610
