depth	min	max	median	mean
2	-24	280	125	126
4	3	324	158	158
6	19	381	187	190
8	48	424	216	223
10	76	468	251	257
12	92	511	283	291
14	126	543	315	323
16	144	587	349	355
18	184	623	380	388
20	215	655	414	421
22	236	712	445	455
24	272	740	476	487
26	308	774	510	520
28	329	809	546	553
30	365	834	579	585
32	390	877	616	618
34	420	899	644	646
36	453	914	668	674
38	481	951	697	705
40	514	981	732	738
42	540	1014	765	772
44	573	1046	795	801
46	598	1072	827	831
48	632	1107	856	859
50	658	1129	883	886
52	687	1157	911	912
54	723	1177	936	939
56	753	1199	962	965
58	772	1219	986	991
60	794	1240	1013	1016
62	816	1272	1038	1041
64	852	1298	1067	1067
66	873	1330	1091	1094
68	902	1356	1116	1120
70	930	1374	1141	1147
72	953	1402	1170	1173
74	995	1427	1197	1202
76	1019	1459	1225	1230
78	1049	1488	1253	1259
80	1075	1519	1283	1287
82	1099	1553	1315	1315
84	1138	1582	1343	1346
86	1165	1616	1371	1377
88	1198	1651	1403	1408
90	1233	1680	1435	1439
92	1253	1714	1468	1470
94	1295	1729	1497	1500
96	1321	1758	1529	1530
98	1350	1786	1559	1560
100	1380	1818	1589	1592
102	1407	1854	1618	1623
104	1453	1886	1654	1658
106	1482	1935	1689	1693
108	1518	1968	1726	1727
110	1548	2000	1759	1761
112	1576	2050	1791	1795
114	1617	2067	1821	1825
116	1646	2093	1853	1856
118	1679	2122	1880	1886
120	1716	2154	1911	1915
122	1740	2183	1938	1943
124	1761	2207	1964	1968
126	1781	2227	1988	1992
128	1802	2250	2013	2016
130	1828	2266	2037	2038
132	1842	2288	2061	2061
134	1867	2302	2083	2081
136	1880	2318	2101	2101
138	1897	2340	2118	2120
140	1917	2359	2137	2138
142	1936	2375	2155	2157
144	1955	2401	2173	2175
146	1971	2422	2193	2193
148	1987	2437	2214	2211
150	2006	2454	2230	2229
152	2018	2479	2248	2247
154	2045	2497	2266	2267
156	2065	2524	2283	2286
158	2089	2547	2303	2306
160	2103	2574	2327	2327
162	2118	2601	2349	2348
164	2141	2635	2371	2374
166	2160	2673	2396	2400
168	2178	2721	2419	2429
170	2195	2769	2453	2461
172	2213	2831	2481	2494
174	2238	2889	2514	2530
176	2260	2953	2546	2567
178	2284	3007	2583	2605
180	2323	3078	2629	2645
182	2349	3145	2662	2686
184	2390	3185	2709	2732
186	2427	3259	2748	2778
188	2455	3337	2788	2823
190	2475	3394	2826	2866
192	2498	3475	2872	2909
194	2535	3518	2918	2951
196	2563	3592	2960	2994
198	2596	3647	3003	3035
200	2630	3712	3042	3074
