depth	min	max	median	mean
17	-61	267	86	90
21	-16	298	136	140
25	24	335	188	188
29	82	379	237	236
33	140	431	287	286
37	187	489	340	339
41	247	521	389	389
45	308	565	434	437
49	360	610	487	486
53	410	658	539	537
57	457	723	592	592
61	517	787	654	655
65	596	892	750	747
69	676	1044	857	858
73	765	1236	981	986
77	849	1513	1122	1138
81	971	1662	1258	1273
89	1238	1968	1597	1602
101	1735	2328	2069	2057
105	1958	2412	2204	2199
109	2145	2488	2327	2324
113	2286	2556	2427	2425
117	2372	2626	2502	2500
121	2439	2669	2552	2553
125	2489	2715	2602	2600
129	2535	2759	2650	2646
133	2578	2810	2691	2692
137	2620	2849	2732	2733
141	2666	2890	2773	2776
143	2691	2921	2800	2800
145	2709	2966	2823	2827
