"labID","age","error","depth"
"268542",732,158.5,1
"268543",1019,150.5,10
"268544",1338,147.5,20
"268545",1657,146,30
"268546",1976,141,40
"268547",2295,135.5,50
"268548",2614,122.5,60
"268549",2933,121.5,70
"268550",3252,121.5,80
"268551",3571,122.5,90
"268552",3890,125,100
"268553",4209,129.5,110
"268554",4847,142,130
"268555",5166,150.5,140
"268556",5485,159.5,150
"268557",6123,180,170
"268558",6442,197,180
"268559",6761,214.5,190
"268560",7080,229.5,200
"268561",7398,244,210
"268562",7717,258,220
"268563",8036,271.5,230
"268564",8355,285,240
"268565",8674,299,250
"268566",8993,313,260
"268567",9312,326.5,270
"268568",9631,340,280
"268569",9934,353.5,290
"268570",10253,367,300
"268571",10572,381,310
"268572",10891,395,320
"268573",11210,409,330
"268574",11529,422.5,340
"268575",11689,430,345
