depth	min	max	median	mean
0	-67	-54	-61	-61
3	-55	34	-18	-16
5	-50	98	10	14
8	-15	129	59	60
10	0	174	92	90
13	86	200	141	141
15	111	232	176	176
18	177	249	213	213
20	199	275	237	238
23	233	293	265	265
25	244	326	282	283
28	279	398	330	333
30	285	470	362	366
33	366	629	492	493
35	388	805	570	577
38	814	1114	974	973
40	998	1444	1246	1236
43	1175	1513	1351	1353
45	1240	1611	1428	1430
48	1352	1660	1512	1509
50	1379	1731	1566	1562
53	1487	1777	1641	1636
55	1518	1835	1692	1686
58	1648	1880	1763	1763
60	1678	1938	1813	1815
63	1781	1981	1886	1885
65	1813	2046	1932	1931
68	1886	2093	1992	1991
70	1914	2159	2030	2031
73	1975	2216	2088	2089
75	1994	2288	2122	2128
76	2006	2305	2138	2144
