"labID","age","error","depth"
"152467",177,148,14
"152468",209,152,16
"152469",241,147.5,18
"152470",273,156.5,20
"152471",304,137.5,22
"152472",335,128,24
"152473",365,116.5,26
"152474",394,106.5,28
"152475",421,113.5,30
"152476",443,108,32
"152477",465,109.5,34
"152478",487,106,36
"152479",509,99.5,38
"152480",531,101.5,40
"152481",554,82,42
"152482",577,71,44
"152483",604,64.5,46
"152484",634,62.5,48
"152485",663,76,50
"152486",1982,1343,52
"152487",3293,2673.5,54
"152488",4931,2622,56
"152489",6890,1209.5,58
"152490",8847,386,60
"152491",9126,247,62
"152492",9407,182,64
"152493",9993,287.5,66
"152494",10888,669,68
"152495",11785,1124.5,70
"152496",12003,822,72
"152497",12224,598,74
"152498",12373,519,76
"152499",12453,462,78
"152500",12536,443.5,80
"152501",12631,354,82
"152502",12729,325,84
"152503",12807,320,86
"152504",12864,309.5,88
"152505",12921,319.5,90
"152506",12949,313,92
"152507",12978,323.5,94
"152508",13006,327,96
