depth	min	max	median	mean
0.1	-51	-27	-39	-39
1	-39	36	-12	-9
3	-31	195	50	59
5	-23	356	111	127
8	61	487	239	250
11	148	659	364	378
14	229	823	516	516
20	443	1136	762	770
22	576	1185	857	862
25	654	1349	1001	1000
29	846	1530	1190	1187
33	1070	1735	1388	1391
36	1219	1952	1571	1578
46	1866	3137	2458	2477
48	2049	3287	2658	2657
55	2765	4019	3434	3417
57	3095	4104	3631	3625
60	3427	4382	3945	3937
62	3755	4484	4129	4122
65	3983	4817	4401	4401
69	4232	5076	4647	4654
75	4552	5501	5000	5012
77	4685	5606	5129	5130
80	4777	5835	5297	5308
85	5091	6196	5616	5617
89	5244	6411	5843	5837
105	6085	7335	6709	6705
115	6619	7788	7223	7219
120	6898	7940	7440	7439
125	7215	8112	7656	7655
130	7417	8270	7830	7834
135	7552	8413	7975	7978
137.5	7624	8459	8032	8034
145	7792	8658	8181	8190
150	7842	8759	8273	8275
160	7963	8935	8428	8431
165	8041	9012	8506	8515
170	8099	9109	8583	8594
