depth	min	max	median	mean
0	-53	-16	-35	-34
10	-16	130	39	44
20	45	236	124	126
30.5	111	328	208	213
40.5	176	436	288	293
50.5	256	522	371	377
60.5	327	617	458	462
70.5	409	710	549	550
84	516	856	669	672
90	571	916	727	729
100	653	1013	823	822
109.5	742	1091	912	915
130	922	1328	1115	1117
140	1014	1429	1214	1212
160	1175	1629	1410	1409
190	1442	1932	1695	1697
220	1722	2234	1987	1986
250	2029	2522	2280	2281
279	2310	2817	2565	2562
319	2695	3160	2942	2942
329	2806	3256	3036	3036
339	2911	3348	3134	3132
364	3155	3570	3369	3366
379	3306	3710	3503	3505
409	3590	3982	3787	3788
429	3777	4164	3973	3973
439	3876	4253	4064	4066
449	3967	4353	4158	4160
459	4068	4456	4251	4254
466	4140	4519	4319	4320
479	4250	4649	4447	4446
499	4426	4833	4634	4632
529	4707	5128	4925	4922
549	4909	5313	5110	5113
564	5053	5455	5255	5255
580	5198	5603	5413	5410
610	5486	5879	5690	5689
630	5674	6064	5882	5880
650	5883	6287	6072	6073
675	6112	6513	6312	6309
685	6209	6611	6410	6409
715	6501	6905	6710	6707
730	6665	7058	6860	6863
740	6754	7173	6966	6967
760	6980	7403	7190	7186
785	7257	7682	7471	7471
810	7573	7952	7769	7767
830	7860	8146	7997	7998
865	8220	8668	8429	8433
880	8389	8902	8633	8634
