depth	min	max	median	mean
0	-26	103	37	38
2	19	127	68	70
5	41	218	114	117
10	97	288	187	189
15	167	376	269	269
20	245	456	346	348
22	289	478	385	383
28	385	590	487	487
30	406	641	519	521
34	478	707	601	599
38	553	775	669	668
40	582	823	700	701
42	631	848	739	738
45	669	919	796	795
48	729	951	848	848
50	754	1007	884	884
52	810	1041	927	926
56	881	1152	1012	1011
58	922	1189	1058	1055
60	943	1253	1099	1098
65	1053	1390	1211	1214
70	1153	1536	1327	1332
80	1384	1809	1586	1587
90	1614	2091	1857	1856
100	1857	2416	2163	2155
105	2026	2580	2313	2314
110	2182	2725	2476	2474
115	2369	2915	2647	2643
120	2536	3104	2833	2826
125	2723	3289	3023	3021
130	2924	3494	3225	3217
135	3085	3705	3413	3407
140	3312	3901	3608	3606
145	3495	4130	3814	3810
150	3716	4356	4049	4050
155	3920	4546	4271	4265
160	4196	4770	4495	4492
165	4404	4999	4738	4735
170	4647	5205	4954	4944
175	4875	5404	5161	5153
180	5091	5550	5331	5326
185	5265	5703	5506	5503
190	5457	5888	5685	5684
195	5639	6007	5836	5836
200	5773	6148	5981	5977
210	6071	6410	6240	6239
220	6301	6666	6478	6478
230	6494	6922	6707	6704
240	6711	7177	6938	6939
250	6917	7419	7160	7165
255	7024	7543	7269	7273
260	7120	7656	7376	7379
270	7313	7896	7580	7590
280	7506	8096	7789	7790
283	7569	8133	7848	7847
286	7628	8187	7904	7906
288	7673	8221	7943	7945
290	7711	8278	7981	7984
293	7773	8331	8034	8041
294	7788	8350	8048	8060
295	7802	8379	8069	8079
296	7809	8392	8088	8095
301	7860	8522	8171	8176
304	7890	8570	8225	8228
