depth	min	max	median	mean
2	-74	28	-47	-40
5	-63	46	-24	-19
6	-61	55	-17	-12
9	-47	78	5	8
15	-18	121	44	47
20	10	162	79	81
25	44	202	118	120
34	114	275	192	192
38	148	309	223	224
42	172	342	259	258
46	218	378	299	298
50	264	425	344	344
53.5	308	466	388	387
56.5	342	514	429	428
58.5	373	536	456	456
62	409	599	505	506
66.5	481	682	587	586
70	560	740	656	655
73	618	809	715	715
76	688	863	779	778
77	702	895	800	799
82	798	1042	924	921
87	917	1197	1060	1058
92	1053	1351	1204	1206
97	1190	1553	1368	1367
102	1339	1745	1533	1536
108	1543	1949	1739	1741
109.5	1593	1990	1793	1793
114.5	1750	2195	1971	1971
120.5	1949	2430	2184	2184
125	2078	2598	2329	2332
126	2093	2642	2359	2364
135	2349	2942	2635	2636
140	2483	3121	2773	2777
155	2839	3529	3162	3171
155.5	2849	3550	3176	3183
189	3455	4389	3886	3899
195	3547	4498	4016	4019
197	3586	4565	4054	4057
200	3637	4623	4103	4106
