depth	min	max	median	mean
15	190	1305	688	723
45	794	1791	1284	1290
60	1181	2093	1639	1648
65	1386	2281	1811	1818
70	1565	2682	2108	2126
75	1923	3361	2565	2578
80	2493	3929	3297	3274
85	3610	4601	4085	4087
90	4403	5108	4777	4770
100	5404	5767	5594	5592
105	5582	5864	5722	5724
115	5736	6000	5875	5872
125	5869	6118	5994	5994
132	5958	6190	6079	6078
140	6046	6287	6172	6171
150	6170	6401	6285	6284
155	6224	6453	6346	6344
160	6290	6526	6414	6412
165	6358	6604	6476	6478
167	6387	6633	6511	6510
172	6453	6742	6589	6592
183	6561	7056	6768	6778
200	6771	7438	7054	7070
210	6879	7647	7213	7229
225	7068	7952	7450	7467
240	7272	8234	7674	7695
