"labID","age","error","depth"
"2804",226.59200515,151.688467088507,15
"2805",228.60944745,153.148307976328,25
"2806",232.2550718,155.080558138121,35
"2807",235.99705815,156.971461953563,45
"2808",240.18203425,159.200158818296,55
"2809",244.37120715,161.243243116846,65
"2810",248.3555362,163.523080143077,75
"2811",253.31177445,165.796287524429,85
"2812",257.577513400001,167.804163204526,95
"2813",261.0447704,169.663569269962,105
"2814",263.229331749999,170.898246467912,115
"2815",265.25632705,171.836418024207,125
"2816",267.31435445,172.600702245128,135
"2817",269.1991928,173.383520500839,145
"2818",271.8680711,174.791196709227,155
"2819",273.94867835,175.753169230435,165
"2820",276.2757059,176.592021896247,175
"2821",278.4912698,177.599543655332,185
"2822",280.57987805,178.503013195884,195
"2823",285.28122365,180.828537264382,215
"2824",295.570359199999,184.929446519957,255
"2825",306.7682147,189.714381038645,295
"2826",318.18002415,194.1191152385,335
"2827",330.8224526,199.126106786409,375
"2828",352.30709845,206.531767881061,415
"2829",393.27562325,218.910487218756,455
"2830",441.3657576,230.913389762434,495
"2831",497.00032155,241.309840127599,535
"2832",557.953853000001,247.928017629626,575
"2833",623.852774000001,250.739395888944,615
"2834",673.542982999999,250.128064675894,645
"2835",689.396846000007,249.044834121449,655
"2836",753.719009000001,245.785256236925,695
"2837",797.726923999999,242.201688617468,735
"2838",835.813730000001,239.769262189277,775
"2839",873.295812999999,237.339575211857,815
"2840",910.006656,236.034638470807,855
"2841",945.586125999999,236.25164974908,895
"2842",980.586304999997,237.062366431307,935
"2843",1015.782465,239.404256160831,975
"2844",1050.337515,242.848191378619,1015
"2845",1082.717277,246.092386331171,1055
"2846",1115.855491,250.239740301326,1095
"2847",1149.200192,254.742141540665,1135
"2848",1185.534319,259.655858619397,1175
"2849",1222.704692,264.491569141592,1215
"2850",1261.743857,269.386839071673,1255
"2851",1299.833042,273.197061740534,1295
"2852",1341.583266,277.018626146496,1335
"2853",1383.341991,280.782578782973,1375
"2854",1425.035208,283.452101621222,1415
"2855",1467.918302,285.588794000044,1455
"2856",1510.146911,287.499664584533,1495
"2857",1552.873884,289.473710491613,1535
"2858",1594.788239,291.550303323228,1575
"2859",1627.17156,293.625284638381,1605
