depth	min	max	median	mean
0.5	-51	-48	-50	-50
1.56	-46	-44	-45	-45
2.62	-42	-40	-41	-41
3.68	-38	-35	-36	-36
4.74	-34	-30	-32	-32
5.8	-28	-25	-27	-27
6.86	-23	-20	-22	-21
7.92	-18	-14	-16	-16
8.98	-14	-8	-11	-11
10.04	-9	-1	-6	-6
11.1	-6	1	-4	-3
12.16	-3	3	-1	-1
13.22	-1	7	2	2
14.28	0	10	5	5
15.34	3	13	8	8
16.4	7	16	11	11
17.46	11	19	15	15
18.52	13	24	18	18
19.58	15	29	22	22
20.64	19	32	26	26
21.7	24	34	29	29
22.76	27	38	33	33
23.82	29	44	36	36
24.88	30	50	40	40
25.94	35	52	43	44
27	40	54	47	47
28.06	42	59	51	51
29.12	44	65	54	54
30.18	47	70	58	58
31.24	53	74	63	63
32.3	56	79	68	68
33.36	58	86	73	73
34.42	60	95	78	77
35.48	66	103	85	84
36.54	71	114	94	93
37.6	74	129	103	102
38.66	76	147	111	112
39.72	78	166	120	121
40.78	94	183	138	138
41.84	106	210	160	159
42.9	115	245	181	180
43.96	120	283	199	201
45.02	127	326	219	223
46.08	170	364	265	264
47.14	195	409	307	306
48.2	215	483	347	347
49.26	230	563	383	389
50.32	265	626	428	434
51.38	327	657	484	487
52.44	374	704	542	539
53.5	407	765	600	592
54.56	436	846	651	645
55.62	501	899	702	699
56.68	589	917	753	752
57.74	648	952	808	806
58.8	685	1000	862	859
59.86	714	1075	920	913
60.92	790	1098	959	955
61.98	856	1115	998	994
63.04	909	1138	1037	1034
64.1	948	1180	1079	1074
65.16	978	1227	1116	1112
66.22	1027	1240	1138	1138
67.28	1066	1258	1165	1165
68.34	1086	1280	1193	1191
69.4	1106	1320	1221	1218
70.46	1136	1349	1244	1243
71.52	1170	1364	1266	1266
72.58	1196	1381	1289	1289
73.64	1212	1407	1310	1312
74.7	1229	1439	1334	1334
75.76	1259	1460	1359	1359
76.82	1291	1470	1383	1383
77.88	1315	1489	1409	1408
78.94	1331	1521	1436	1433
80	1343	1560	1462	1458
81.06	1392	1571	1486	1484
82.12	1431	1587	1510	1510
83.18	1448	1609	1538	1536
84.24	1469	1643	1563	1562
85.3	1488	1681	1586	1586
86.36	1516	1693	1605	1606
87.42	1539	1719	1624	1626
88.48	1550	1754	1643	1646
89.54	1560	1793	1660	1665
