depth	min	max	median	mean
1	-25	42	8	8
40	260	654	437	441
50	358	778	547	553
60	469	889	658	663
70	571	1015	766	774
80	671	1120	881	885
90	767	1236	994	995
100	860	1367	1102	1108
110	975	1459	1216	1217
120	1070	1590	1324	1328
130	1184	1693	1439	1439
140	1310	1815	1553	1552
150	1415	1949	1664	1667
160	1502	2068	1778	1782
170	1635	2172	1893	1896
180	1747	2282	2010	2010
190	1847	2401	2131	2123
200	1953	2547	2237	2236
210	2068	2663	2350	2351
220	2186	2775	2461	2469
230	2290	2896	2587	2589
240	2404	3035	2704	2708
250	2520	3169	2834	2835
260	2635	3293	2951	2954
270	2752	3426	3074	3079
280	2858	3580	3195	3204
290	2986	3725	3329	3333
300	3103	3858	3451	3459
310	3219	3993	3590	3593
320	3332	4162	3719	3729
330	3475	4329	3860	3873
340	3559	4525	4015	4024
