depth	min	max	median	mean
0	551	1325	942	945
5	670	1401	1039	1044
7	736	1447	1084	1093
10	808	1526	1160	1167
15	949	1686	1326	1322
20	1092	1917	1490	1489
25	1233	2120	1668	1669
30	1387	2316	1849	1852
35	1555	2526	2026	2029
40	1708	2743	2211	2213
45	1885	2959	2409	2413
50	2039	3134	2582	2591
55	2211	3367	2772	2777
60	2407	3535	2945	2958
65	2554	3740	3136	3141
70	2739	3921	3324	3323
75	2904	4145	3494	3511
80	3048	4315	3688	3702
85	3244	4503	3858	3878
90	3459	4698	4076	4069
95	3583	4856	4248	4240
100	3789	5056	4426	4416
105	3956	5213	4593	4589
110	4117	5407	4757	4750
115	4292	5566	4898	4899
120	4405	5682	5056	5053
125	4576	5847	5197	5197
130	4726	6005	5342	5353
135	4888	6142	5495	5505
140	5023	6313	5643	5647
145	5170	6431	5784	5788
150	5318	6620	5941	5944
155	5501	6720	6072	6083
160	5616	6839	6228	6224
165	5795	6974	6355	6360
170	5948	7109	6479	6494
175	6087	7233	6607	6626
180	6199	7351	6741	6756
185	6371	7478	6875	6890
190	6489	7594	7013	7022
195	6565	7699	7150	7148
200	6705	7804	7275	7276
205	6829	7893	7391	7391
210	6931	8039	7512	7507
215	7097	8128	7626	7624
220	7205	8236	7749	7745
225	7338	8355	7869	7863
230	7480	8464	7978	7975
235	7595	8536	8085	8085
240	7697	8651	8201	8194
245	7825	8761	8312	8301
250	7904	8867	8415	8408
255	8014	8957	8508	8505
260	8121	9017	8610	8604
265	8232	9116	8711	8700
270	8348	9203	8804	8799
275	8459	9299	8898	8897
280	8570	9387	9003	8996
285	8694	9457	9098	9089
290	8808	9540	9185	9179
295	8906	9645	9276	9272
300	9002	9712	9364	9359
305	9090	9774	9439	9441
310	9201	9854	9527	9523
315	9277	9918	9607	9603
320	9349	9976	9686	9679
325	9437	10031	9762	9756
330	9523	10114	9839	9834
335	9596	10191	9918	9909
340	9701	10248	9984	9980
345	9779	10312	10055	10051
350	9842	10377	10121	10118
355	9918	10429	10187	10185
365	10053	10559	10315	10316
370	10151	10606	10382	10380
375	10223	10665	10441	10441
380	10282	10711	10501	10500
385	10346	10776	10558	10556
390	10390	10824	10612	10612
395	10468	10866	10665	10666
400	10524	10908	10718	10718
405	10571	10964	10771	10770
410	10630	11016	10825	10826
415	10682	11063	10875	10876
420	10742	11121	10932	10931
425	10790	11163	10982	10984
430	10841	11229	11034	11037
433	10880	11265	11077	11072
437	10924	11318	11123	11117
444	10990	11399	11198	11196
450	11050	11502	11271	11271
455	11100	11602	11331	11337
460	11141	11680	11400	11402
