depth	min	max	median	mean
10	208	640	435	430
30	555	928	742	746
45	803	1233	1019	1020
55	990	1469	1246	1247
65	1297	1767	1523	1527
75	1593	2092	1845	1842
85	1909	2412	2182	2173
95	2309	2787	2558	2553
105	2696	3166	2920	2929
115	3068	3626	3344	3345
125	3502	4083	3784	3788
135	3935	4506	4239	4232
145	4340	4960	4653	4656
155	4760	5420	5095	5092
165	5130	5946	5549	5543
175	5572	6287	5923	5923
185	5963	6635	6296	6295
195	6317	6943	6633	6633
205	6650	7193	6931	6932
215	6889	7459	7182	7176
225	7125	7642	7398	7395
235	7350	7830	7590	7596
245	7547	8029	7777	7782
255	7718	8185	7942	7944
265	7861	8330	8095	8094
275	8013	8470	8235	8238
285	8154	8591	8374	8373
295	8282	8700	8503	8500
305	8410	8845	8630	8631
315	8549	8971	8768	8766
325	8703	9102	8899	8899
335	8837	9236	9033	9035
345	8986	9380	9189	9188
355	9141	9529	9343	9339
365	9318	9706	9523	9519
375	9541	9912	9717	9717
385	9772	10163	9958	9960
395	10049	10395	10238	10233
405	10383	10710	10551	10550
415	10710	11023	10863	10864
425	11013	11335	11172	11176
435	11217	11631	11415	11419
