"labID","age","error","depth"
"350320",-2,495.5,0
"350321",1129,411,5
"350322",2259,576,10
"350323",2979,471.5,15
"350324",3699,423,20
"350325",4418,404.5,25
"350326",5138,456.5,30
"350327",5858,560.5,35
"350328",6914,440,40
"350329",7969,450,45
"350330",9025,580.5,50
"350331",9596,302.5,55
"350332",10167,163.5,60
"350333",10402,253.5,65
"350334",10636,460,70
"350335",10742,388,72.5
"350336",10848,351.5,75
"350337",10954,366,77.5
"350338",11060,420.5,80
"350339",11111,396.5,82.5
"350340",11161,388,85
"350341",11212,397,87.5
"350342",11262,419,90
"350343",11313,454,92.5
"350344",11363,495,95
"350345",11414,541.5,97.5
"350346",11464,593.5,100
"350347",11565,708,105
"350348",12629,158,110
"350349",13693,720,115
"350350",14756,1416,120
"350351",16884,2814,130
"350352",21138,5617.5,150
"350353",23266,7020.5,160
