depth	min	max	median	mean
0	-41	160	62	63
5	395	795	608	607
10	944	1473	1219	1213
15	1507	2166	1858	1848
20	2047	2851	2447	2445
25	2749	3483	3123	3123
30	3229	4123	3624	3639
35	3760	4635	4210	4208
40	4282	5196	4755	4751
45	4856	5628	5239	5240
50	5289	6010	5664	5660
55	5653	6404	6057	6053
60	6066	6719	6387	6391
65	6379	6960	6664	6660
70	6641	7185	6903	6905
75	6828	7377	7118	7119
80	7033	7548	7300	7292
85	7198	7700	7446	7449
90	7370	7853	7603	7606
95	7523	8036	7769	7771
100	7685	8225	7944	7946
105	7845	8392	8122	8124
110	8045	8611	8328	8325
115	8254	8852	8545	8548
120	8450	9053	8764	8762
125	8714	9281	8995	8995
130	8910	9460	9192	9192
135	9118	9654	9368	9370
140	9279	9799	9529	9531
145	9399	9934	9654	9663
150	9523	10047	9773	9779
155	9625	10197	9882	9886
160	9700	10293	9965	9977
165	9770	10408	10057	10069
170	9858	10508	10140	10150
172.5	9880	10537	10180	10190
175	9897	10598	10217	10229
