depth	min	max	median	mean
1	-73	-45	-62	-62
6	-67	-16	-47	-46
12	-56	7	-29	-27
18	-41	27	-12	-10
24	-26	45	7	8
30	-14	65	25	25
36	3	83	43	43
42	18	102	60	60
48	38	119	78	78
54	54	138	96	96
60	71	155	115	114
66	89	172	132	131
72	109	188	150	150
78	128	206	168	168
84	147	220	186	185
90	166	238	204	203
96	186	250	222	220
102	208	261	239	237
108	244	275	260	260
114	272	426	325	332
120	314	624	430	439
126	389	821	558	568
132	489	932	680	681
138	578	1022	781	789
144	666	1144	896	900
150	751	1255	1006	1005
156	841	1371	1120	1113
162	969	1479	1233	1229
168	1082	1570	1342	1339
174	1213	1681	1449	1445
180	1320	1762	1547	1547
186	1416	1860	1652	1650
192	1527	1952	1757	1752
203	1748	2124	1938	1940
216	1922	2348	2123	2125
228	2077	2502	2287	2288
240	2230	2665	2448	2449
252	2399	2833	2620	2619
264	2584	2988	2791	2791
276	2750	3118	2947	2945
288	2936	3243	3105	3098
300	3141	3352	3248	3248
312	3234	3516	3359	3363
324	3323	3637	3473	3474
336	3397	3777	3587	3586
348	3512	3911	3701	3701
360	3608	4017	3811	3811
372	3720	4123	3926	3925
384	3824	4242	4040	4039
397	3944	4368	4161	4162
408	4050	4461	4266	4263
420	4165	4573	4385	4378
432	4285	4690	4504	4498
444	4409	4819	4616	4616
456	4525	4929	4743	4735
468	4650	5035	4855	4851
480	4793	5162	4976	4974
492	4923	5262	5104	5100
504	5098	5377	5244	5241
516	5334	5628	5487	5487
522	5463	5763	5612	5611
528	5592	5905	5732	5733
534	5703	6016	5858	5857
540	5804	6147	5983	5981
546	5961	6286	6120	6120
552	6110	6552	6305	6307
558	6265	6909	6537	6548
564	6428	7152	6766	6773
570	6618	7438	7031	7030
576	6831	7745	7281	7286
582	7061	7967	7520	7525
588	7351	8195	7795	7795
594	7622	8434	8061	8056
600	7869	8618	8303	8291
612	8551	8909	8738	8737
624	8821	9140	8999	8995
636	9092	9373	9223	9225
648	9285	9605	9440	9439
672	9615	10070	9840	9843
