depth	min	max	median	mean
200	1312	1839	1593	1581
220	1528	1996	1761	1759
260	1815	2242	2029	2029
310	2108	2494	2307	2307
360	2364	2710	2548	2546
380	2460	2789	2633	2630
400	2547	2880	2710	2712
450	2743	3056	2901	2897
470	2813	3112	2968	2968
490	2886	3180	3036	3034
540	3054	3350	3198	3197
560	3118	3405	3259	3261
580	3184	3466	3322	3323
600	3239	3520	3382	3383
640	3351	3640	3499	3500
650	3383	3671	3529	3528
670	3441	3719	3585	3585
700	3534	3808	3666	3667
740	3635	3909	3774	3777
750	3667	3937	3801	3803
760	3695	3964	3828	3830
780	3751	4016	3883	3884
830	3882	4156	4016	4016
880	4016	4291	4149	4148
910	4094	4358	4227	4228
920	4122	4388	4254	4254
925	4135	4401	4266	4267
930	4146	4417	4280	4281
940	4173	4445	4309	4307
970	4254	4524	4388	4389
990	4303	4582	4442	4442
1030	4407	4691	4549	4551
1060	4500	4769	4633	4633
1100	4608	4893	4743	4744
1120	4659	4942	4802	4801
1170	4802	5086	4949	4947
1190	4868	5151	5006	5007
1240	5022	5315	5162	5168
1260	5097	5391	5231	5234
1270	5127	5423	5271	5270
1280	5162	5462	5308	5307
1290	5192	5503	5346	5349
1300	5243	5561	5396	5396
1305	5272	5587	5421	5422
1307	5284	5602	5434	5435
1310	5305	5617	5454	5455
1312	5318	5639	5474	5473
1320	5381	5756	5552	5553
