depth	min	max	median	mean
0	-72	210	6	23
32	197	585	377	381
37	255	647	438	440
45	353	758	547	545
55	495	894	688	693
65	636	1109	858	864
75	830	1297	1054	1055
85	1031	1521	1259	1267
93	1199	1698	1456	1455
101	1386	1887	1643	1643
109	1593	2091	1852	1848
117	1793	2317	2046	2046
125	1990	2539	2252	2253
133	2206	2719	2452	2457
141	2426	2922	2671	2671
149	2639	3129	2886	2880
157	2858	3366	3110	3109
165	3077	3622	3354	3350
173	3326	3863	3594	3591
181	3567	4116	3826	3829
189	3802	4342	4083	4078
197	4047	4597	4331	4329
205	4284	4845	4566	4563
213	4540	5089	4820	4817
221	4793	5353	5067	5068
229	5040	5578	5320	5318
237	5314	5853	5582	5580
245	5585	6122	5848	5849
253	5843	6373	6107	6109
261	6117	6659	6380	6382
269	6348	6925	6647	6643
277	6639	7171	6913	6912
285	6907	7456	7190	7188
291	7121	7647	7382	7383
297	7331	7849	7600	7598
303	7557	8059	7811	7814
309	7755	8286	8028	8024
315	7948	8484	8224	8222
321	8167	8676	8405	8404
327	8336	8830	8574	8579
333	8460	9004	8717	8721
334.5	8480	9044	8753	8754
