"labID","age","error","depth"
"219788",5238,126.5,152
"219789",5468,127.5,160
"219790",5692,128,168
"219791",5908,128,176
"219792",6116,128,184
"219793",6318,127.5,192
"219794",6701,125.5,208
"219795",6883,124.5,216
"219796",7058,124,224
"219797",7228,123,232
"219798",7393,121.5,240
"219799",7552,120.5,248
"219800",7856,118,264
"219801",8001,117,272
"219802",8142,116,280
"219803",8279,116.5,288
"219804",8542,121,304
"219805",8669,126,312
"219806",8793,131,320
"219807",8914,136.5,328
"219808",9033,142.5,336
"219809",9150,150,344
"219810",9265,159,352
"219811",9377,169,360
"219812",9489,180.5,368
"219813",9599,192.5,376
"219814",9708,206,384
"219815",9924,234.5,400
"219816",10032,249.5,408
"219817",10139,264.5,416
"219818",10246,279.5,424
"219819",10354,294.5,432
"219820",10461,310,440
"219821",10569,326,448
