depth	min	max	median	mean
0.5	67	184	131	129
1.5	82	187	138	137
2.25	90	189	143	143
2.75	97	192	147	146
3.25	101	195	150	150
3.75	106	199	154	154
4.25	108	202	158	158
4.75	112	206	163	162
5.25	115	209	165	165
5.75	120	210	168	167
6.25	122	211	169	169
6.75	125	212	171	171
7.25	128	213	173	173
7.75	130	215	175	175
8.25	133	216	177	177
8.75	135	219	179	179
9.25	137	220	181	181
9.75	138	223	184	183
10.25	139	225	186	185
10.75	144	226	187	187
11.25	145	228	189	189
11.75	149	230	191	191
12.25	152	231	193	193
12.75	154	234	195	195
13.25	155	235	197	197
13.75	158	237	199	199
14.25	161	239	201	201
14.75	162	242	203	203
15.25	163	244	205	205
15.75	166	244	207	206
16.25	167	246	208	208
16.75	168	248	210	210
17.25	170	250	212	211
17.75	173	250	213	213
18.25	174	252	215	215
18.75	176	254	217	216
19.25	177	256	218	218
19.75	179	259	220	220
20.25	181	261	221	221
20.75	184	262	223	223
21.25	187	264	224	224
21.75	189	265	226	226
22.25	192	266	228	227
22.75	193	267	229	229
23.25	195	269	231	231
23.75	196	269	232	232
24.25	198	272	234	234
24.75	200	275	235	235
25.25	201	277	237	237
25.75	203	277	238	238
26.25	205	279	239	240
26.75	207	280	241	241
27.25	208	282	242	243
27.75	209	283	244	244
28.25	210	284	246	245
28.75	211	286	247	247
29.25	211	287	248	248
29.75	212	290	249	250
30.25	214	291	251	251
30.75	216	293	253	253
31.25	218	293	254	255
31.75	220	296	256	257
32.25	221	298	258	258
32.75	222	299	259	260
33.25	224	302	261	262
33.75	225	304	263	263
34.25	227	306	265	265
34.75	228	308	267	267
35.25	230	310	268	269
35.75	233	311	270	271
36.25	235	313	272	273
36.75	237	314	275	275
37.25	240	317	276	277
37.75	241	320	278	279
38.25	242	323	281	281
38.75	243	326	283	283
39.25	244	331	284	285
39.75	244	335	286	287
40.25	246	337	288	290
40.75	250	341	292	293
41.25	253	346	295	297
41.75	256	349	298	300
42.25	258	353	302	303
42.75	259	357	305	306
43.25	261	364	308	309
43.75	262	372	311	313
44.25	263	380	314	316
44.75	264	389	316	319
45.25	269	398	322	324
45.75	274	411	329	332
46.25	279	420	336	339
