depth	min	max	median	mean
0	-73	-1	-56	-50
10	-52	77	-3	2
20	-16	143	48	53
30	22	211	103	106
40	62	263	157	158
50	112	327	211	214
60	149	379	264	266
70	199	440	322	322
80	255	513	377	379
88	302	560	421	422
98	354	615	478	478
108	412	668	534	535
113	437	698	562	563
118	470	723	592	592
128	520	785	649	650
138	571	844	708	707
148	629	904	761	764
158	687	959	820	821
163	713	986	850	851
188	865	1131	1000	1001
213	1022	1280	1157	1155
223	1089	1347	1226	1222
233	1154	1448	1299	1298
243	1224	1538	1376	1379
253	1301	1636	1461	1463
263	1381	1728	1546	1550
273	1460	1824	1638	1640
283	1538	1917	1726	1729
287	1573	1963	1765	1766
301	1687	2112	1890	1893
310	1766	2196	1973	1977
320	1863	2309	2065	2069
330	1950	2410	2165	2168
340	2030	2507	2262	2265
350	2124	2607	2362	2360
360	2217	2724	2461	2459
370	2319	2825	2560	2559
380	2424	2924	2657	2662
390	2526	3020	2760	2764
400	2630	3138	2873	2873
406	2696	3199	2929	2935
416	2790	3319	3046	3046
426	2899	3419	3162	3160
436	3029	3532	3274	3273
446	3129	3651	3397	3396
456	3271	3801	3523	3527
466	3409	3953	3668	3669
476	3528	4114	3810	3814
486	3681	4265	3959	3960
491	3748	4328	4030	4036
496	3824	4417	4105	4113
506	3979	4563	4261	4268
516	4133	4711	4421	4424
526	4287	4873	4587	4585
536	4467	5030	4756	4751
546	4642	5198	4922	4919
556	4844	5351	5089	5089
566	4987	5525	5262	5260
576	5125	5738	5431	5434
585	5287	5927	5602	5605
589	5366	6007	5681	5678
599	5534	6194	5859	5861
609	5707	6400	6050	6046
619	5892	6600	6239	6236
629	6068	6803	6425	6424
639	6258	6990	6615	6617
649	6428	7173	6807	6811
659	6642	7357	7005	7006
669	6867	7543	7196	7197
676	7011	7662	7336	7333
686	7210	7836	7537	7537
696	7444	8028	7747	7744
706	7648	8325	7987	7986
716	7881	8643	8249	8248
726	8110	8885	8517	8513
736	8369	9185	8785	8780
747	8646	9504	9085	9079
757	8910	9759	9347	9343
767	9217	9999	9621	9608
777	9486	10223	9876	9864
787	9744	10453	10087	10088
797	9916	10704	10297	10299
809	10128	10981	10534	10535
814	10193	11054	10630	10628
824	10374	11330	10826	10818
834	10520	11536	11004	11004
844	10686	11727	11196	11189
854	10828	11900	11379	11373
864	11014	12103	11558	11552
869	11072	12207	11641	11637
878	11170	12373	11789	11783
887	11310	12574	11935	11929
