depth	min	max	median	mean
0	-67	204	24	36
4	-36	257	81	87
8	7	309	140	143
12	50	370	195	199
16	104	424	249	256
20	160	506	314	315
24	212	555	371	374
28	273	611	433	435
32	334	680	499	501
36	391	760	572	572
40	459	846	643	647
44	542	917	727	728
48	633	1015	812	818
52	730	1122	905	916
56	823	1243	1020	1024
60	915	1372	1142	1143
64	1042	1490	1279	1277
68	1188	1623	1414	1411
72	1334	1768	1546	1545
76	1469	1883	1676	1678
80	1580	2011	1797	1800
84	1703	2088	1897	1893
88	1796	2155	1981	1978
92	1872	2237	2057	2055
96	1934	2304	2128	2126
100	2011	2379	2191	2192
104	2084	2430	2251	2256
108	2136	2500	2316	2317
112	2191	2585	2376	2376
118	2264	2674	2462	2464
120	2279	2728	2489	2492
