depth	min	max	median	mean
0	-52	-52	-52	-52
4	-50	32	-25	-21
8	-35	70	5	9
12	-15	103	36	39
16	8	142	68	70
20	27	184	102	103
24	60	204	134	134
28	92	232	166	165
32	130	256	196	196
36	163	282	230	228
40	196	307	260	258
44	256	326	293	292
48	288	414	337	342
52	325	505	396	402
56	363	599	462	466
60	395	685	522	527
64	445	741	589	590
68	503	806	657	656
72	569	877	718	719
76	619	937	781	783
80	680	1017	855	853
84	761	1082	928	924
88	849	1148	998	994
92	920	1208	1066	1065
96	995	1279	1142	1140
100	1070	1395	1227	1228
104	1176	1500	1337	1339
108	1298	1610	1449	1449
112	1407	1729	1560	1564
116	1491	1885	1679	1681
120	1559	2032	1788	1791
124	1675	2170	1913	1914
128	1786	2281	2028	2033
132	1911	2394	2152	2148
136	2014	2513	2261	2264
140	2106	2626	2392	2388
144	2266	2684	2511	2497
148	2451	2747	2614	2611
152	2623	2839	2734	2733
156	2707	3071	2851	2858
161	2804	3293	2991	3002
164	2855	3408	3077	3085
168	2947	3519	3195	3205
172	3048	3657	3315	3325
176	3139	3829	3442	3447
180	3217	4003	3568	3580
188	3421	4192	3788	3797
196	3615	4447	4019	4027
200	3715	4583	4154	4154
204	3862	4683	4266	4270
208	3985	4789	4389	4390
212	4118	4873	4514	4512
216	4236	5002	4631	4632
220	4346	5116	4763	4750
224	4501	5205	4880	4871
228	4655	5305	4993	4987
232	4769	5396	5097	5096
236	4919	5470	5201	5199
240	5052	5558	5303	5305
244	5160	5616	5386	5386
248	5231	5683	5468	5462
252	5310	5762	5539	5532
256	5373	5840	5600	5597
266	5502	6022	5746	5747
276	5626	6193	5899	5902
306	6019	6627	6336	6329
346	6578	7204	6899	6898
366	6856	7493	7181	7180
386	7152	7799	7459	7465
406	7405	8080	7739	7745
426	7676	8352	8025	8023
446	7980	8611	8310	8305
466	8264	8851	8588	8582
486	8589	9090	8858	8853
506	8935	9314	9128	9125
526	9200	9591	9396	9397
546	9439	9952	9692	9693
566	9715	10291	10005	10003
586	10023	10651	10318	10320
606	10339	10954	10633	10635
626	10640	11236	10948	10948
646	10959	11570	11271	11271
666	11280	11889	11589	11587
686	11601	12230	11915	11914
706	11923	12712	12289	12298
726	12284	13165	12695	12698
746	12655	13584	13102	13106
766	13047	14006	13484	13495
786	13391	14386	13854	13862
806	13680	14747	14187	14196
826	13961	15087	14501	14506
