depth	min	max	median	mean
0.92	-67	127	-15	-4
5.49	-50	181	33	41
10.07	-19	233	79	86
14.64	14	285	136	136
19.22	54	344	182	187
23.8	97	418	241	247
28.37	146	497	314	319
32.95	233	588	403	407
37.53	318	704	509	510
42.1	437	836	624	628
46.68	553	958	758	758
51.25	679	1143	896	899
55.83	801	1323	1057	1058
60.41	957	1516	1226	1227
64.98	1121	1715	1410	1411
69.56	1325	1919	1626	1620
74.14	1503	2153	1846	1845
78.71	1763	2346	2057	2058
83.29	1998	2546	2288	2284
87.86	2246	2779	2532	2528
92.44	2487	3056	2785	2780
97.02	2779	3366	3071	3071
101.59	3059	3655	3377	3378
106.17	3327	3898	3615	3619
110.75	3563	4116	3866	3858
112.58	3719	4198	3975	3971
115.32	3885	4396	4140	4140
116.24	3964	4447	4193	4193
119.9	4088	4701	4406	4404
124.47	4332	4932	4637	4635
129.05	4605	5158	4890	4891
133.63	4802	5380	5121	5119
138.2	5038	5578	5332	5324
142.78	5287	5777	5531	5532
147.36	5484	5969	5727	5728
151.93	5644	6130	5893	5892
156.51	5793	6269	6032	6035
161.08	5932	6415	6177	6179
165.66	6090	6567	6320	6323
170.24	6222	6717	6465	6462
174.81	6346	6844	6606	6599
179.39	6497	6969	6739	6740
183.97	6632	7125	6885	6882
188.54	6788	7260	7042	7037
193.12	6946	7423	7198	7191
197.69	7108	7594	7359	7358
202.27	7293	7796	7538	7536
206.85	7465	7977	7721	7721
211.42	7659	8177	7918	7922
216	7867	8430	8132	8138
220.58	8059	8647	8357	8353
225.15	8264	8886	8552	8562
229.73	8459	9071	8788	8781
234.31	8732	9260	8996	8994
238.88	8903	9415	9171	9169
243.46	9095	9564	9336	9335
248.03	9276	9709	9495	9496
252.61	9419	9864	9642	9640
257.19	9540	10016	9761	9763
261.76	9640	10101	9865	9867
266.34	9699	10211	9961	9958
270	9748	10302	10025	10023
