depth	min	max	median	mean
145	491	1017	786	776
150	609	1096	864	862
155	727	1170	953	953
160	845	1254	1051	1051
165	942	1351	1155	1153
170	1051	1500	1276	1274
175	1182	1619	1393	1397
180	1287	1747	1523	1523
185	1422	1896	1660	1662
190	1557	2047	1793	1796
195	1680	2181	1927	1928
200	1812	2309	2063	2065
215	2166	2647	2421	2418
220	2291	2745	2533	2534
225	2412	2838	2637	2632
230	2525	2923	2725	2724
235	2603	2990	2798	2800
240	2681	3055	2872	2872
245	2757	3101	2935	2935
250	2829	3161	2996	2996
255	2872	3209	3052	3049
260	2941	3261	3101	3101
265	2997	3301	3149	3147
270	3047	3333	3187	3188
275	3082	3372	3227	3226
280	3125	3409	3261	3263
285	3162	3445	3298	3299
290	3201	3481	3332	3334
295	3238	3510	3368	3368
300	3271	3536	3401	3401
310	3326	3597	3465	3464
312.5	3343	3611	3478	3479
315	3357	3632	3494	3494
317.5	3384	3643	3509	3511
320	3401	3659	3527	3527
322.5	3415	3671	3541	3543
325	3428	3689	3556	3558
327.5	3457	3702	3573	3575
330	3468	3720	3590	3591
332.5	3487	3731	3606	3607
335	3501	3750	3621	3623
337.5	3518	3762	3638	3639
340	3534	3775	3657	3656
342.5	3550	3792	3674	3673
345	3561	3819	3692	3691
347.5	3581	3837	3710	3710
350	3603	3864	3728	3729
352.5	3624	3881	3748	3748
355	3633	3907	3765	3767
357.5	3654	3930	3784	3786
360	3671	3955	3803	3806
362.5	3692	3970	3825	3826
365	3703	3994	3847	3846
367.5	3721	4013	3867	3867
370	3734	4044	3890	3889
372.5	3760	4067	3909	3911
375	3787	4098	3931	3933
377.5	3810	4117	3954	3955
380	3824	4156	3976	3978
385	3861	4212	4025	4029
387.5	3884	4242	4055	4056
395	3945	4373	4140	4143
400	4004	4469	4203	4210
