depth	min	max	median	mean
0	-30	363	173	172
5	40	480	248	247
10	96	573	316	320
15	152	658	390	394
20	209	729	462	468
25	286	813	537	540
30	345	866	599	604
35	404	937	671	673
40	468	1007	747	743
45	543	1079	803	804
50	594	1137	858	862
55	659	1193	913	919
60	707	1255	970	970
65	758	1307	1026	1026
70	802	1363	1078	1079
75	852	1414	1125	1128
80	905	1481	1171	1177
85	958	1535	1225	1229
90	991	1588	1275	1280
95	1023	1639	1329	1331
100	1076	1710	1385	1387
105	1134	1785	1443	1449
110	1192	1862	1516	1520
115	1257	2021	1597	1602
120	1316	2143	1700	1713
125	1427	2387	1851	1868
130	1537	2639	2037	2058
132.5	1628	2789	2155	2173
135	1701	2987	2264	2288
137.5	1784	3150	2411	2434
140	1889	3387	2574	2580
142.5	2043	3553	2759	2763
145	2132	3790	2953	2946
147.5	2399	4073	3216	3230
150	2541	4596	3444	3514
152.5	2867	4820	3905	3880
155	3079	5269	4326	4246
160	3917	6196	5020	5022
165	4749	7342	6162	6108
170	5839	8258	7143	7130
175	6782	8903	8085	8009
180	7800	9722	8819	8810
185	8516	10565	9488	9502
190	9199	11040	10163	10152
195	9864	11850	10819	10836
200	10485	12515	11473	11472
205	11245	12871	12047	12046
211	11754	13400	12617	12622
215	11977	13763	12964	12932
220	12221	13961	13181	13170
240	12625	14623	13722	13713
245	12725	14740	13810	13805
