depth	min	max	median	mean
0	-73	-62	-68	-68
0.5	-60	-38	-50	-50
1	-51	-11	-31	-31
1.5	-42	17	-13	-13
2	-33	45	5	5
2.5	-25	73	23	23
3	-16	101	42	42
3.5	-7	128	60	60
4	1	157	78	78
4.5	10	186	97	97
5	18	215	115	115
5.5	48	223	135	135
6	79	232	155	155
6.5	106	247	175	175
7	127	265	195	195
7.5	151	281	216	215
8	168	305	236	235
8.5	182	329	255	255
9	195	358	275	275
9.5	203	388	295	295
10	208	423	315	315
10.5	240	429	333	333
11	268	438	350	351
11.5	295	446	369	369
12	319	457	387	388
12.5	339	473	406	406
13	356	486	426	424
13.5	368	507	444	442
14	379	535	462	460
14.5	387	563	481	478
15	397	592	499	497
15.5	427	599	519	517
16	454	607	538	537
16.5	483	620	558	557
17	506	635	579	577
17.5	528	652	599	597
18	544	678	620	617
18.5	559	705	639	638
19	569	731	658	658
19.5	578	764	679	678
20	589	798	698	698
20.5	621	817	727	726
21	659	837	757	754
21.5	684	863	785	782
22	704	891	815	810
22.5	722	924	844	838
23	737	963	873	866
23.5	752	1005	902	895
24	760	1048	930	923
24.5	769	1092	960	951
25	782	1132	989	979
25.5	850	1163	1039	1029
26	912	1198	1089	1079
26.5	972	1245	1136	1130
27	1017	1305	1185	1180
27.5	1066	1369	1235	1230
28	1090	1441	1287	1280
28.5	1114	1514	1339	1331
29	1138	1594	1388	1381
29.5	1156	1668	1439	1431
30	1172	1742	1492	1481
30.5	1275	1780	1563	1557
31	1384	1829	1639	1632
31.5	1487	1887	1714	1708
32	1582	1944	1788	1783
32.5	1671	2012	1865	1859
33	1754	2088	1942	1934
33.5	1832	2154	2020	2010
34	1887	2232	2092	2085
34.5	1943	2315	2165	2161
35	1998	2404	2242	2236
35.5	2063	2422	2278	2272
36	2128	2439	2315	2308
36.5	2190	2457	2351	2344
37	2253	2477	2385	2380
37.5	2314	2501	2420	2416
38	2364	2524	2454	2452
38.5	2413	2554	2490	2488
39	2449	2595	2526	2524
39.5	2474	2640	2562	2560
40	2500	2692	2598	2596
40.5	2528	2699	2611	2611
41	2546	2704	2625	2625
41.5	2564	2715	2639	2640
42	2579	2731	2653	2654
42.5	2590	2752	2668	2669
43	2597	2773	2682	2683
43.5	2604	2800	2696	2698
44	2608	2828	2709	2712
44.5	2614	2856	2722	2727
