depth	min	max	median	mean
1	-73	-32	-61	-58
6	-65	-4	-41	-40
13	-39	35	-7	-5
19	-9	104	46	46
26	31	193	108	110
33	80	251	168	166
38	116	299	207	208
46	170	384	274	275
52	224	458	337	339
59	318	554	431	432
72	520	770	649	647
85	720	928	831	829
98	855	1031	943	943
105	905	1074	989	989
111	935	1105	1023	1024
118	976	1148	1062	1061
137	1069	1255	1161	1162
148	1130	1319	1222	1223
162	1205	1418	1311	1311
177	1300	1555	1425	1426
185	1355	1655	1491	1495
201	1480	1877	1646	1653
220	1634	2107	1849	1854
238	1808	2336	2056	2059
251.5	1939	2528	2222	2225
274	2184	2891	2530	2528
