depth	min	max	median	mean
25	518	1486	1027	1030
50	1028	1873	1457	1455
75	1507	2300	1931	1919
100	2066	2787	2440	2432
125	2630	3298	2964	2965
150	3186	3853	3518	3519
175	3762	4384	4085	4082
200	4342	4961	4654	4654
225	4911	5529	5229	5224
250	5502	6120	5804	5805
275	6098	6651	6381	6380
300	6678	7201	6947	6944
325	7242	7742	7480	7487
350	7730	8256	7990	7987
375	8197	8633	8401	8407
400	8528	8946	8736	8738
425	8848	9258	9050	9051
450	9121	9603	9370	9372
475	9440	10002	9707	9709
500	9748	10433	10049	10058
