depth	min	max	median	mean
320	1225	2107	1683	1682
340	1568	2344	1979	1971
360	1871	2589	2246	2237
380	2190	2829	2509	2500
390	2333	2941	2629	2628
400	2474	3045	2750	2753
410	2618	3146	2874	2876
420	2713	3253	2995	2992
440	2967	3452	3216	3215
450	3069	3567	3332	3330
460	3193	3673	3444	3444
470	3325	3787	3558	3553
480	3429	3884	3664	3662
500	3636	4095	3878	3874
510	3736	4210	3988	3982
530	3988	4400	4202	4197
560	4315	4698	4522	4514
570	4429	4793	4623	4620
582	4582	4917	4747	4749
584	4602	4937	4771	4770
600	4768	5125	4941	4944
620	4979	5340	5170	5165
648	5307	5648	5481	5481
660	5448	5795	5619	5622
670	5571	5918	5738	5739
678	5663	6027	5834	5836
700	5873	6324	6093	6097
730	6205	6738	6459	6460
740	6319	6887	6592	6591
760	6558	7215	6871	6872
