depth	min	max	median	mean
10	116	679	412	404
25	373	906	658	653
40	659	1187	943	941
50	858	1405	1136	1137
75	1379	2013	1712	1706
100	1980	2710	2313	2317
125	2592	3375	2967	2973
150	3281	4049	3634	3640
175	3922	4667	4286	4287
200	4552	5223	4898	4891
215	4935	5540	5238	5239
225	5167	5728	5454	5454
235	5366	5880	5628	5633
250	5595	6105	5854	5856
275	5948	6462	6190	6191
300	6257	6757	6517	6518
315	6494	6983	6730	6727
325	6645	7116	6876	6878
335	6797	7283	7043	7045
350	7073	7599	7342	7342
362	7360	7855	7598	7601
375	7615	8153	7892	7891
390	7975	8534	8244	8243
400	8238	8823	8508	8516
412	8553	9201	8870	8872
425	8967	9650	9324	9314
430	9182	9937	9543	9545
435	9448	10244	9824	9832
440	9730	10585	10168	10162
445	10048	10918	10493	10490
450	10362	11156	10779	10778
455	10639	11457	11042	11038
460	10841	11635	11240	11240
465	10990	11818	11390	11395
470	11082	11919	11506	11506
