depth	min	max	median	mean
7	1235	1759	1528	1521
9	1270	1796	1576	1566
15	1457	1959	1728	1720
19	1610	2075	1823	1829
23	1701	2169	1935	1936
25	1745	2230	1998	1995
27	1770	2331	2053	2054
33	2022	2482	2254	2256
37	2143	2634	2386	2383
43	2361	2820	2600	2597
45	2431	2905	2676	2672
47	2492	3019	2750	2748
53	2709	3212	2956	2959
57	2817	3328	3076	3076
63	3044	3567	3295	3293
67	3149	3682	3416	3415
73	3378	3873	3617	3621
77	3487	4023	3753	3752
83	3694	4168	3923	3927
87	3799	4308	4052	4054
93	4030	4489	4236	4241
97	4103	4575	4336	4334
103	4261	4680	4484	4480
107	4351	4792	4576	4576
113	4491	4910	4712	4710
117	4571	5006	4802	4797
123	4717	5137	4917	4920
127	4795	5224	5003	5007
133	4918	5340	5128	5131
137	5005	5427	5211	5213
143	5154	5563	5360	5361
147	5224	5666	5446	5446
153	5334	5765	5555	5551
157	5397	5849	5625	5627
163	5540	6009	5777	5777
167	5615	6078	5846	5849
173	5768	6178	5969	5971
177	5853	6276	6068	6067
183	5992	6395	6189	6189
187	6065	6503	6270	6274
193	6222	6607	6405	6408
197	6290	6686	6499	6494
203	6412	6792	6615	6613
207	6492	6911	6712	6708
211	6593	7000	6806	6805
213	6639	7051	6850	6850
219	6762	7172	6978	6976
223	6848	7275	7062	7062
227	6927	7378	7150	7152
233	7086	7536	7306	7306
237	7153	7631	7401	7398
243	7340	7801	7557	7561
247	7420	7914	7658	7662
251	7538	8009	7769	7772
257	7665	8179	7913	7918
263	7858	8346	8116	8115
267	7994	8504	8248	8246
273	8151	8654	8411	8410
277	8256	8758	8515	8513
283	8465	8946	8704	8700
289	8635	9075	8858	8856
293	8743	9176	8968	8965
297	8830	9259	9054	9055
303	8985	9395	9189	9193
307	9072	9476	9277	9273
311	9178	9543	9361	9360
317	9289	9655	9464	9468
321	9348	9716	9532	9534
327	9431	9823	9627	9629
331	9515	9886	9699	9699
337	9599	10006	9796	9799
343	9703	10085	9903	9899
347	9771	10147	9964	9962
351	9830	10191	10022	10019
355	9898	10248	10079	10078
359	9973	10309	10136	10138
363	10038	10361	10197	10199
367	10091	10435	10261	10261
371	10153	10495	10316	10316
377	10237	10573	10391	10396
381	10286	10621	10450	10452
387	10365	10709	10533	10537
393	10457	10796	10617	10618
397	10503	10841	10667	10672
403	10594	10910	10746	10749
405	10623	10932	10772	10775
409	10671	10983	10824	10826
415	10741	11056	10898	10900
419	10793	11118	10954	10953
425	10878	11206	11032	11033
429	10920	11267	11082	11083
433	10978	11312	11132	11132
437	11023	11368	11186	11186
447	11124	11482	11305	11306
453	11219	11546	11386	11386
455	11249	11566	11412	11411
457	11270	11601	11438	11437
465	11374	11697	11541	11541
469	11426	11760	11597	11595
475	11507	11843	11674	11674
479	11553	11900	11726	11726
485	11635	11975	11804	11806
489	11694	12028	11860	11861
495	11773	12109	11942	11943
499	11825	12171	11996	11994
505	11906	12235	12070	12068
509	11957	12295	12119	12122
515	12039	12365	12206	12205
519	12091	12423	12256	12258
525	12175	12510	12333	12335
529	12218	12561	12387	12388
535	12300	12638	12468	12466
539	12349	12699	12517	12517
545	12427	12773	12592	12593
549	12480	12813	12639	12642
555	12556	12897	12720	12720
559	12611	12948	12770	12773
565	12676	13020	12847	12850
569	12733	13073	12897	12902
575	12808	13163	12981	12983
579	12864	13218	13034	13038
585	12951	13302	13124	13127
589	13019	13355	13185	13186
595	13113	13453	13277	13277
599	13173	13520	13336	13340
605	13260	13608	13427	13428
609	13316	13670	13485	13485
615	13410	13740	13571	13570
619	13466	13792	13626	13625
625	13544	13879	13710	13709
629	13597	13938	13764	13763
633	13646	13989	13818	13817
639	13724	14064	13897	13898
645	13800	14143	13981	13977
649	13853	14199	14032	14032
655	13935	14294	14115	14116
659	13994	14349	14172	14172
665	14082	14425	14261	14257
669	14144	14494	14316	14317
675	14228	14584	14405	14405
679	14292	14651	14470	14466
685	14377	14760	14562	14562
691	14474	14872	14672	14673
695	14557	14956	14752	14751
699	14640	15050	14837	14836
705	14763	15207	14980	14981
709	14850	15325	15085	15087
715	15030	15476	15250	15247
719	15121	15588	15356	15356
725	15282	15759	15532	15530
729	15400	15879	15652	15650
735	15594	16086	15846	15845
739	15739	16234	15977	15982
745	15936	16465	16195	16196
749	16065	16605	16329	16331
757	16314	16921	16613	16612
767	16644	17269	16962	16966
775	16954	17591	17276	17274
785	17336	17990	17658	17659
789	17483	18155	17817	17816
805	18082	18863	18477	18477
825	19109	19770	19477	19460
829	19304	19949	19657	19648
835	19577	20204	19924	19918
839	19802	20406	20122	20116
849	20281	20941	20625	20621
855	20534	21222	20897	20890
859	20718	21440	21109	21100
889	22542	23263	22929	22923
895	22882	23539	23231	23225
905	23367	23896	23638	23634
909	23515	24009	23768	23767
915	23711	24174	23939	23939
919	23835	24293	24044	24046
925	23968	24421	24182	24186
929	24039	24514	24267	24269
935	24122	24662	24378	24377
