"labID","age","error","depth"
"381184",-36,266,30
"381185",105,266,40
"381186",245,266,50
"381187",386,266,60
"381188",526,266,70
"381189",666,266,80
"381190",806,266,90
"381191",947,266,100
"381192",1087,266,110
"381193",1227,266,120
"381194",1367,266,130
"381195",1508,266,140
"381196",1648,266,150
"381197",1788,266,160
"381198",1928,266,170
"381199",2069,266,180
"381200",2209,266,190
"381201",2349,266,200
"381202",2489,266,210
"381203",2630,266,220
"381204",2770,266,230
"381205",2910,266,240
"381206",3051,266,250
"381207",3191,266,260
"381208",3331,266,270
"381209",3471,266,280
"381210",3612,266,290
"381211",3752,266,300
"381212",3892,266,310
"381213",4032,266,320
"381214",4173,266,330
"381215",4313,266,340
"381216",4453,266,350
"381217",4593,266,360
"381218",4734,266,370
"381219",4874,266,380
"381220",5014,266,390
"381221",5154,266,400
"381222",5295,266,410
"381223",5435,266,420
"381224",5575,266,430
"381225",5715,266,440
"381226",5856,266,450
"381227",5996,266,460
"381228",6136,266,470
"381229",6277,266,480
"381230",6417,266,490
"381231",6557,266,500
"381232",6697,266,510
"381233",6838,266,520
"381234",6978,266,530
"381235",7118,266,540
"381236",7258,266,550
"381237",7399,266,560
"381238",7539,266,570
"381239",7679,266,580
"381240",7819,266,590
"381241",7960,266,600
"381242",8100,266,610
"381243",8240,266,620
"381244",8380,266,630
"381245",8521,266,640
"381246",8661,266,650
"381247",8801,266,660
"381248",8941,266,670
"381249",9082,266,680
"381250",9222,266,690
"381251",9362,266,700
"381252",9502,266,710
"381253",9643,266,720
"381254",9783,266,730
"381255",9923,266,740
"381256",10064,266,750
"381257",10204,266,760
"381258",10344,266,770
"381259",10484,266,780
"381260",10554,266,785
"381261",10625,266,790
"381262",10801,266,800
"381263",11051,266,805
"381264",11301,266,810
"381265",11551,266,815
"381266",11801,266,820
"381267",12052,266,825
"381268",12302,266,830
"381269",12552,266,835
"381270",12802,266,840
"381271",13052,266,845
"381272",13302,266,850
