"labID","age","error","depth"
"455391",-5.4992886,0.407898253601039,5
"455394",-5.49956895,0.408230619072754,10
"455392",-5.21685435,0.607962924860414,15
"455397",125.69913405,79.192408610449,20
"455398",170.92955035,86.4675487662057,25
"455393",229.55554575,72.1281548699107,30
"455396",338.6101008,49.9580791899923,35
"455395",383.094512,38.4761351475717,40
"455427",415.277026,57.6402171490694,45
"455430",486.920057,22.8469848799114,50
"455399",510.180524,7.29559184104764,55
"455401",527.153744,9.67588551013211,60
"455400",566.74374,34.3590641222739,65
"455402",599.798293,28.6291413583006,70
"455403",606.600762,34.4838027217392,75
"455404",634.114125,38.8910230643825,80
"455405",692.359786,17.9331429936856,85
"455406",732.415106,32.5698352743829,90
"455407",823.838943,53.7288607401098,95
"455408",865.187899,45.8068126726703,100
"455409",962.565718,46.0363163653139,105
"455410",1027.599141,53.0879587231697,110
"455411",1115.694865,64.7243570757936,115
"455413",1196.745359,59.3144674018615,120
"455412",1245.795074,49.8530871527972,125
"455414",1318.726978,40.5739188793777,130
"455415",1373.993976,53.7206010727284,135
"455416",1441.732375,59.4398348328318,140
"455417",1503.048224,75.0910446132627,145
"455418",1589.977845,78.5625141541827,150
"455419",1661.617837,78.5546094845399,155
"455420",1749.913875,88.2204437890256,160
"455421",1834.49136,89.9294393880847,165
"455422",1921.889236,103.916337387066,170
"455423",2023.537588,119.415877768859,175
"455424",2118.345425,117.945493689704,180
"455425",2190.658282,111.700838107352,185
"455428",2280.272046,142.855043154023,190
"455426",2413.57951,160.63111854959,195
"455429",2504.84696,137.907582537217,200
"455431",2556.196384,126.701107676674,205
"455432",2614.90633,139.025686777922,210
"455433",2713.6037,158.511834126951,215
"455434",2821.087014,144.819714249518,220
"455435",2906.300672,127.785653379097,225
"455436",2975.75708,129.360948783351,230
"455438",3047.99171,133.131276142046,235
"455437",3125.707583,132.494905314122,240
"455439",3202.29666,124.429268387656,245
"455440",3279.053429,114.815502136862,250
"455441",3359.895914,108.973348224675,255
"455442",3447.764525,103.84851426496,260
"455443",3526.296085,99.8711613177989,265
"455444",3599.15074,103.525804073399,270
"455445",3674.764075,107.04212511162,275
"455446",3753.44965,105.625561241765,280
"455448",3839.519438,108.911129384469,285
"455447",3932.796585,107.998363686618,290
"455449",4022.352735,103.556132956442,295
"455450",4114.005039,110.87487500262,300
"455451",4213.64739,108.841966762642,305
"455453",4295.186268,97.2454187964829,310
"455452",4381.392009,101.693553903452,315
"455454",4496.756439,109.658177715823,320
"455456",4602.528549,112.947368867371,325
"455455",4675.460398,94.0547859812799,330
"455459",4723.364651,82.4505821128489,335
"455457",4818.49315,89.8014135488595,340
"455458",4911.813276,61.1749589008718,345
"455460",4961.110862,89.6287811416395,350
"455461",5047.669637,123.331215553431,355
"455462",5148.00689,118.993439667833,360
"455463",5295.569159,128.259926429214,365
"455464",5403.95188,73.8211144864526,370
"455465",5456.131825,80.6214443989826,375
"455466",5510.393775,68.1687216633531,380
"455467",5585.906685,71.8763275600382,385
"455468",5693.537,75.5053099592543,390
"455469",5793.171175,73.3872159154006,395
"455470",5875.168175,79.1859000238772,400
"455471",6022.21185,80.6529492608209,405
"455472",6108.635785,78.2739268163335,410
"455475",6213.555655,67.6966485534013,415
"455473",6317.77684,51.2718664417672,420
"455474",6382.512905,50.9778553119014,425
"455476",6491.464705,63.9055682096225,430
"455477",6592.413525,60.0086483193264,435
"455478",6709.043955,54.5452612803762,440
"455479",6816.924065,60.3840288909598,445
"455480",6939.31096,82.8462074411044,450
"455482",7065.44377,66.9116891534473,455
"455481",7175.6086,71.2673816348058,460
"455483",7277.43259,64.0484176861023,465
"455485",7360.627135,44.2229282426866,470
"455484",7454.033325,55.2496024145087,475
"455486",7512.38004,43.6746885172178,480
"455487",7591.98642,46.3042134115186,485
"455488",7656.726045,47.8675640174258,490
"455489",7752.216695,60.4904413718982,495
"455490",7836.81007,65.2014052595389,500
"455491",7918.37277,57.6517445204057,505
"455492",8018.09408,69.7280010537726,510
"455493",8101.03214,66.3015337900418,515
"455494",8193.999375,90.9970862451462,520
"455498",8278.22526,69.0388927656197,525
"455496",8388.61107,68.5007822277325,530
"455497",8487.9332,55.4522358675639,535
"455495",8606.99352,102.322428371746,540
"455499",8787.722285,113.64693464856,545
"455501",8891.310605,108.425922849292,550
"455500",9116.67077,90.3491626445348,555
"455502",9247.07687,102.869313175013,560
"455503",9384.290765,78.7108579307088,565
"455505",9488.56173,44.1899081482934,570
"455506",9591.360885,65.267708147527,575
"455504",9707.776085,116.612197798881,580
"455507",9908.442375,145.871691763411,585
"455508",10047.35523,112.860681280885,590
"455509",10207.818855,101.369676961985,595
"455510",10353.599945,84.4330646129734,600
"455511",10454.161725,105.587031015394,605
"455512",10631.250725,132.591718416093,610
"455513",10844.42749,155.855851906038,615
"455514",10960.35558,135.766303607896,620
"455515",11081.98845,143.885103362086,625
"455516",11300.025835,135.952320835605,630
"455517",11463.276105,150.613163917863,635
"455518",11602.60306,173.212604712372,640
"455520",11840.41206,232.144827096772,645
"455519",12120.832375,219.449333411851,650
"455521",12331.89941,191.084124418515,655
"455522",12578.058465,127.211747490943,660
"455523",12719.61779,69.0384768214299,665
"455524",12848.382795,81.5077163003372,670
