depth	min	max	median	mean
80	-50	290	101	106
90	72	390	228	228
100	179	500	335	336
110	281	612	446	445
120	389	734	559	560
130	505	865	685	682
140	614	985	810	805
150	746	1131	941	941
160	893	1281	1081	1084
170	1037	1437	1226	1230
180	1177	1619	1383	1384
200	1463	1952	1712	1712
210	1649	2137	1887	1890
220	1828	2335	2078	2078
230	2025	2539	2270	2275
240	2211	2756	2477	2479
250	2407	2978	2680	2689
260	2617	3173	2904	2901
270	2805	3408	3112	3116
280	3060	3636	3358	3356
290	3278	3883	3595	3590
300	3523	4150	3830	3827
310	3751	4393	4073	4072
320	3984	4622	4324	4328
330	4283	4886	4571	4572
340	4514	5130	4818	4816
350	4787	5404	5072	5081
360	5035	5686	5346	5353
370	5310	5955	5631	5632
380	5624	6231	5912	5914
390	5885	6509	6191	6193
400	6178	6745	6463	6465
410	6444	7025	6737	6736
420	6723	7285	7005	7005
430	6985	7532	7255	7256
440	7237	7771	7512	7510
450	7520	8033	7775	7774
460	7760	8314	8030	8035
470	8022	8597	8313	8309
480	8298	8912	8593	8592
490	8556	9228	8876	8882
500	8851	9558	9197	9194
510	9170	9898	9532	9532
520	9520	10253	9878	9879
530	9859	10617	10245	10238
540	10239	11044	10634	10642
550	10639	11478	11032	11031
560	11005	11864	11453	11453
570	11436	12296	11870	11861
580	11802	12647	12252	12251
590	12238	12980	12626	12625
600	12641	13324	12987	12987
620	13303	14008	13677	13670
630	13651	14399	14015	14018
640	13967	14703	14325	14334
650	14232	15010	14624	14624
660	14491	15320	14894	14901
670	14703	15577	15117	15122
