depth	min	max	median	mean
12	29	376	208	207
16	108	416	265	262
20	164	453	312	314
24	219	504	368	366
28	263	563	421	418
32	304	634	469	469
36	368	682	524	525
40	426	737	582	583
44	483	804	641	643
48	532	881	707	708
57	675	1073	865	865
65	822	1200	1002	1004
73	948	1374	1156	1156
81	1097	1568	1319	1323
89	1267	1726	1489	1494
97	1443	1934	1667	1667
105	1621	2103	1847	1850
113	1784	2297	2028	2031
121	1952	2470	2208	2210
129	2121	2647	2389	2385
137	2275	2820	2553	2553
145	2453	3013	2719	2720
153	2582	3204	2869	2877
169	2835	3530	3148	3160
