depth	min	max	median	mean
3	51	529	310	305
6	122	566	368	361
9	177	626	428	421
12	248	705	505	493
15	377	780	585	581
18	439	910	675	677
21	564	967	771	770
24	661	1068	866	866
27	757	1180	970	969
30	865	1272	1075	1076
33	952	1437	1185	1184
36	1080	1497	1296	1292
39	1181	1627	1397	1400
42	1273	1721	1511	1506
45	1422	1838	1624	1622
48	1508	1961	1743	1742
51	1624	2035	1847	1845
54	1718	2160	1946	1946
57	1804	2272	2048	2045
60	1889	2409	2161	2159
81	2628	3364	2989	2989
108	3680	4516	4105	4100
126	4674	5525	5121	5111
153	6039	6900	6491	6487
184	7216	8009	7629	7624
202	7874	8664	8276	8273
232	8984	9870	9427	9427
259	10883	11568	11231	11229
262	11024	11669	11353	11355
271	11441	12044	11742	11747
280	11810	12373	12087	12088
283	11908	12487	12198	12197
292	12236	12759	12506	12503
301	12558	13006	12794	12792
304	12645	13110	12887	12886
313	12886	13362	13141	13133
322	13138	13554	13349	13347
325	13233	13607	13414	13415
328	13294	13689	13485	13485
331	13375	13752	13557	13556
334	13445	13815	13628	13628
337	13513	13888	13702	13703
340	13594	13971	13777	13778
343	13651	14066	13855	13854
346	13730	14143	13934	13937
355	13942	14412	14176	14173
364	14162	14663	14414	14414
373	14377	14926	14649	14652
382	14618	15151	14889	14889
391	14848	15352	15109	15107
400	15079	15534	15320	15318
406	15223	15685	15454	15453
415	15397	15872	15634	15635
424	15549	16029	15791	15791
445	15926	16375	16138	16138
454	16073	16494	16279	16282
463	16212	16624	16416	16420
472	16342	16758	16552	16550
480	16460	16862	16664	16665
481	16465	16874	16679	16679
499	16729	17151	16925	16929
508	16855	17267	17050	17054
517	16975	17391	17180	17180
526	17089	17523	17310	17306
535	17213	17640	17433	17431
544	17328	17794	17557	17557
556	17465	18021	17728	17732
