depth	min	max	median	mean
10	-69	142	8	14
20	-4	249	113	114
30	82	372	216	218
40	173	470	315	318
70	429	788	607	606
100	720	1056	884	886
120	888	1239	1056	1058
130	976	1326	1136	1141
140	1059	1405	1220	1223
170	1284	1674	1471	1473
200	1529	1940	1732	1730
220	1683	2121	1901	1903
240	1862	2308	2090	2086
270	2141	2597	2373	2374
300	2432	2908	2666	2668
320	2634	3123	2874	2873
340	2849	3328	3085	3086
370	3163	3653	3416	3415
400	3538	4016	3770	3773
420	3800	4310	4045	4049
440	4092	4619	4348	4349
470	4543	5115	4821	4823
500	5039	5611	5332	5326
520	5413	5977	5687	5689
540	5770	6405	6083	6080
570	6373	7037	6716	6711
600	7089	7629	7356	7355
620	7489	8225	7838	7841
640	7942	8741	8337	8344
670	8678	9540	9114	9111
700	9484	10219	9846	9847
720	9936	10607	10282	10276
740	10326	11016	10679	10674
770	10884	11573	11231	11234
800	11442	12072	11752	11755
810	11631	12211	11926	11923
820	11792	12355	12084	12080
830	11943	12510	12230	12231
835	12016	12588	12304	12306
837	12047	12622	12337	12338
