depth	min	max	median	mean
934	-73	-7	-61	-55
1078	330	567	447	446
1134	533	788	655	656
1192	776	1063	913	915
1234	1011	1338	1172	1172
1250	1117	1468	1287	1289
1266	1244	1612	1433	1433
1298	1544	2004	1773	1775
1334	1938	2474	2214	2215
1366	2380	2896	2636	2633
1382	2592	3104	2842	2844
1414	3009	3525	3263	3268
1435	3282	3779	3517	3523
1451	3457	3954	3709	3707
1467	3643	4113	3874	3876
1499	3971	4390	4174	4174
1515	4111	4507	4315	4314
1531	4257	4641	4446	4445
1551	4413	4804	4607	4607
1567	4551	4927	4737	4737
1583	4662	5050	4859	4858
1599	4792	5176	4988	4985
1615	4921	5304	5108	5108
1635	5062	5454	5264	5265
1651	5196	5604	5395	5396
1667	5328	5729	5526	5524
1683	5454	5870	5656	5657
1699	5585	6002	5796	5796
1715	5725	6127	5932	5928
1735	5891	6311	6101	6100
1767	6176	6588	6376	6378
1791	6399	6809	6599	6601
1807	6570	6964	6762	6762
1811	6607	6998	6805	6806
1815	6655	7054	6858	6858
1823	6763	7199	6980	6981
1835	6946	7425	7173	7176
1851	7228	7733	7473	7470
1867	7524	8052	7786	7790
1883	7859	8417	8147	8146
1899	8225	8810	8509	8515
1907	8415	9025	8711	8714
1923	8789	9507	9121	9128
1951	9529	10316	9929	9927
1975	10255	11051	10651	10649
1984	10530	11364	10933	10929
2008	11333	12155	11775	11764
2024	11964	12681	12334	12335
2028	12128	12795	12478	12474
2036	12451	13050	12747	12750
2040	12594	13195	12892	12892
2048	12856	13450	13168	13160
2060	13277	13939	13570	13582
2068	13538	14253	13875	13879
2084	14099	14910	14487	14494
2092	14399	15221	14806	14804
2111	15100	15907	15506	15507
2118	15308	16111	15704	15702
2122	15391	16213	15784	15783
