depth	min	max	median	mean
0	-48	-37	-43	-43
0.5	-39	-26	-32	-32
1	-33	-12	-21	-21
1.5	-29	3	-10	-11
2	-24	18	1	0
2.5	-19	34	11	11
3	-14	50	22	21
3.5	-9	65	33	32
4	-5	81	44	43
4.5	0	97	54	53
5	5	113	65	64
6	37	131	92	90
7	60	164	117	115
8	72	209	140	141
9	82	255	165	166
10	91	301	189	192
11.5	160	336	242	244
13	195	387	300	296
15	231	496	368	365
16.5	314	532	431	429
18	360	605	495	492
20	405	744	576	577
21.5	534	850	718	710
23	626	1018	849	843
25	723	1318	1024	1021
26.5	880	1406	1152	1149
28	1000	1544	1281	1276
30	1066	1790	1448	1446
31.5	1269	1825	1549	1547
33	1394	1887	1650	1647
35	1498	2041	1785	1780
40	1704	2236	1981	1980
45	1854	2348	2111	2114
50	1965	2478	2221	2229
60	2158	2710	2439	2436
75	2441	2985	2705	2709
85	2583	3179	2864	2869
93	2683	3309	2983	2990
