depth	min	max	median	mean
0	-54	-42	-48	-48
10	-17	270	89	98
20	66	419	227	233
30	179	620	375	383
40	313	791	529	533
50	439	949	673	682
60	578	1100	822	827
70	707	1247	971	971
80	837	1417	1114	1118
90	990	1553	1265	1269
100	1129	1704	1411	1412
110	1260	1854	1561	1557
120	1400	2008	1706	1702
130	1546	2141	1846	1848
140	1665	2295	1995	1993
150	1819	2468	2150	2145
160	1978	2593	2299	2299
170	2139	2757	2447	2447
180	2294	2882	2596	2591
190	2458	3037	2741	2741
200	2581	3200	2900	2901
210	2744	3352	3054	3056
220	2921	3491	3205	3208
230	3080	3634	3365	3366
240	3265	3794	3525	3527
250	3413	3949	3678	3686
260	3593	4117	3849	3852
270	3733	4314	4028	4032
280	3942	4512	4214	4217
290	4110	4747	4418	4414
300	4302	4910	4611	4606
310	4481	5115	4810	4805
320	4660	5319	5007	5005
330	4888	5500	5207	5203
340	5091	5701	5412	5408
350	5308	5906	5611	5609
360	5532	6097	5824	5824
370	5754	6340	6035	6042
380	5944	6606	6265	6265
390	6135	6831	6493	6488
400	6353	7093	6713	6713
410	6557	7349	6936	6940
420	6797	7557	7172	7171
430	7001	7834	7395	7401
440	7217	8024	7633	7626
450	7442	8244	7857	7852
460	7698	8499	8098	8090
470	7906	8747	8325	8324
480	8167	8963	8559	8561
490	8406	9200	8805	8804
500	8670	9417	9050	9045
510	8924	9652	9291	9287
520	9155	9921	9541	9540
530	9406	10188	9805	9801
540	9668	10428	10047	10049
550	9903	10644	10295	10289
560	10101	10912	10520	10519
570	10367	11131	10736	10737
580	10605	11361	10963	10962
590	10810	11599	11171	11178
600	11004	11813	11384	11389
610	11197	12009	11591	11597
620	11414	12229	11799	11807
630	11619	12448	12003	12006
640	11789	12624	12200	12204
650	11957	12860	12394	12398
660	12145	13042	12587	12589
670	12338	13226	12768	12773
680	12502	13444	12957	12958
690	12661	13616	13146	13137
700	12800	13804	13317	13312
710	12956	14020	13490	13492
720	13126	14221	13653	13660
730	13285	14416	13830	13831
740	13409	14589	13986	13995
750	13609	14807	14162	14168
760	13754	14993	14330	14334
770	13891	15177	14500	14503
780	14017	15361	14660	14663
790	14156	15545	14816	14822
795	14240	15652	14892	14896
800	14304	15736	14980	14976
