"labID","age","error","depth"
"43900",-47,266,1
"43901",-29,266,9
"43902",-5,266,20
"43903",15,266,29
"43904",37,266,39
"43905",63,266,51
"43906",83,266,60
"43907",103,266,69
"43908",125,266,79
"43909",147,266,89
"43910",162,266,96
"43911",191,266,109
"43912",217,266,121
"43913",241,266,132
"43914",257,266,139
"43915",279,266,149
"43916",298,266,158
"43917",323,266,169
"43918",345,266,179
"43919",369,266,190
"43920",393,266,201
"43921",411,266,209
"43922",435,266,220
"43923",455,266,229
"43924",481,266,241
"43925",499,266,249
"43926",516,266,257
"43927",533,266,264.5
"43928",549,266,272
"43929",569,266,281
"43930",578,266,285
"43931",587,266,289
"43932",600,266,295
"43933",605,266,299
"43934",609,266,303
"43935",614,266,307
"43936",616,266,309
"43937",618,266,311
"43938",620,266,313
"43939",627,266,319
"43940",637,266,329
"43941",648,266,339
"43942",659,266,349
"43943",669,266,359
"43944",680,266,369
"43945",724,266,379
"43946",768,266,389
"43947",812,266,399
"43948",855,266,409
"43949",899,266,419
"43950",943,266,429
"43951",987,266,439
"43952",1031,266,449
"43953",1073,266,459
"43954",1112,266,469
"43955",1151,266,479
"43956",1188,266,489
"43957",1222,266,499
"43958",1255,266,509
"43959",1289,266,519
"43960",1322,266,529
"43961",1356,266,539
"43962",1390,266,549
"43963",1423,266,559
"43964",1457,266,569
"43965",1498,266,579
"43966",1557,266,589
"43967",1617,266,599
"43968",1676,266,609
"43969",1736,266,619
"43970",1795,266,629
"43971",1854,266,639
"43972",1914,266,649
"43973",1973,266,659
"43974",2022,266,669
"43975",2055,266,679
"43976",2088,266,689
"43977",2120,266,699
"43978",2153,266,709
"43979",2186,266,719
"43980",2219,266,729
"43981",2276,266,739
"43982",2349,266,749
"43983",2422,266,759
"43984",2495,266,769
"43985",2568,266,779
"43986",2641,266,789
"43987",2714,266,799
