depth	min	max	median	mean
50	-73	173	-20	0
100	220	673	428	431
150	570	1164	848	856
200	968	1617	1279	1280
250	1350	2083	1700	1701
350	2142	2912	2524	2527
450	2931	3776	3337	3341
550	3758	4585	4162	4161
650	4564	5384	4983	4986
750	5393	6224	5817	5812
850	6244	7043	6640	6643
950	7088	7924	7539	7527
1050	8002	8843	8438	8424
1150	8928	9707	9339	9334
1250	9906	10573	10246	10251
1310	10541	11045	10806	10804
1320	10661	11133	10903	10900
1330	10770	11224	10998	10996
1338	10859	11312	11080	11082
1345	10918	11418	11160	11163
1840	16429	17994	17227	17231
1880	16933	18534	17719	17725
1920	17434	18996	18235	18233
1960	17883	19549	18746	18742
2010	18540	20269	19390	19386
2020	18636	20431	19528	19522
2030	18744	20572	19664	19659
2050	19083	20877	19941	19932
2060	19226	21027	20080	20071
2070	19319	21167	20204	20209
2080	19438	21328	20352	20353
2085	19523	21398	20416	20425
2135	20229	22251	21154	21172
