"labID","age","error","depth"
"588006",291,409.5,50
"588005",676,573,100
"588019",1054,679,150
"588026",1434,764,200
"588018",1816,829.5,250
"588020",2577,892.5,350
"588015",3329,898.5,450
"588024",4093,898.5,550
"588016",4868,814,650
"588022",5635,668,750
"588007",6380,385,850
"588008",7213,586,950
"588009",8204,785.5,1050
"588010",9167,791,1150
"588011",10115,664.5,1250
"588012",10701,390.5,1310
"588013",10783,301.5,1320
"588014",10876,234,1330
"588017",10964,209.5,1338
"588021",11057,289,1345
"588023",16037,1883,1840
"588025",16422,1952.5,1880
"588027",16847,2023,1920
"588028",17254,2044,1960
"588029",17754,2135,2010
"588030",17860,2148.5,2020
"588032",17965,2152,2030
"588031",18157,2183.5,2050
"588033",18257,2208.5,2060
"588034",18361,2220.5,2070
"588035",18462,2226,2080
"588036",18514,2231,2085
"588037",19019,2316,2135
