depth	min	max	median	mean
13	749	1406	1058	1056
18	821	1478	1152	1156
38	1418	2161	1787	1786
72	2631	3226	2952	2948
88	3082	3561	3331	3329
98	3272	3701	3483	3485
113	3462	3870	3659	3663
128	3628	4008	3817	3815
138	3723	4107	3915	3914
148	3824	4203	4007	4008
163	3974	4323	4152	4152
173	4071	4449	4262	4259
183	4197	4567	4374	4375
193	4310	4698	4501	4502
203	4436	4826	4623	4625
218	4626	5021	4823	4825
228	4754	5149	4959	4958
238	4896	5316	5103	5100
253	5116	5538	5320	5321
263	5242	5659	5456	5453
273	5381	5788	5592	5591
288	5572	5994	5802	5796
298	5708	6128	5926	5926
318	5972	6379	6184	6179
328	6089	6500	6305	6304
338	6241	6632	6423	6425
348	6362	6734	6544	6543
358	6466	6848	6662	6657
368	6587	6959	6774	6773
378	6691	7064	6885	6885
388	6819	7180	7002	7000
398	6925	7291	7105	7106
408	7036	7391	7211	7213
418	7152	7510	7326	7327
423	7206	7567	7383	7385
448	7461	7849	7659	7658
458	7571	7967	7773	7773
468	7697	8063	7879	7879
473	7750	8110	7934	7935
493	7967	8345	8155	8155
503	8071	8451	8263	8263
513	8178	8548	8372	8371
523	8294	8668	8477	8478
533	8404	8785	8592	8591
543	8528	8903	8703	8705
558	8684	9066	8873	8871
568	8801	9172	8983	8983
578	8908	9282	9092	9091
588	9018	9407	9202	9205
603	9174	9574	9370	9372
623	9405	9795	9599	9598
633	9512	9929	9716	9716
648	9693	10125	9891	9896
658	9807	10259	10019	10021
673	9974	10453	10213	10213
683	10100	10614	10354	10352
