depth	min	max	median	mean
25	326	1055	683	689
90	1538	2246	1915	1910
102	1870	2504	2195	2188
115	2256	2879	2569	2567
130	2629	3216	2932	2930
145	2931	3551	3261	3253
160	3244	3839	3563	3560
175	3570	4117	3844	3844
185	3758	4319	4045	4042
190	3860	4419	4134	4136
200	4032	4597	4330	4328
210	4220	4800	4506	4512
250	4935	5506	5231	5225
260	5087	5632	5386	5381
270	5236	5776	5524	5522
290	5507	6041	5782	5775
297	5590	6130	5877	5872
330	6014	6592	6298	6298
370	6603	7175	6910	6908
380	6799	7380	7113	7108
390	7049	7606	7330	7329
400	7302	7880	7587	7585
410	7593	8169	7875	7878
420	7868	8479	8172	8172
440	8469	9180	8822	8824
450	8782	9504	9149	9143
472	9444	10174	9797	9803
480	9627	10427	10003	10010
500	9954	10923	10405	10414
