depth	min	max	median	mean
0	-35	-24	-29	-29
5	-22	222	28	47
10	3	345	109	126
20	77	564	277	285
30	186	775	429	442
40	304	990	589	599
50	406	1201	743	753
60	516	1371	900	911
70	653	1531	1058	1072
80	785	1738	1218	1233
90	921	1934	1379	1392
100	1048	2111	1543	1548
110	1187	2344	1698	1710
120	1319	2511	1861	1867
130	1458	2668	2024	2027
140	1581	2859	2186	2193
150	1704	3045	2361	2354
160	1825	3173	2517	2511
170	1979	3374	2666	2668
180	2106	3543	2811	2820
190	2273	3707	2978	2980
200	2428	3884	3148	3138
210	2563	4066	3280	3284
230	2792	4452	3595	3594
240	2948	4575	3730	3741
250	3078	4730	3893	3896
260	3210	4914	4044	4051
270	3370	5092	4205	4204
280	3482	5267	4362	4358
290	3628	5431	4505	4505
300	3771	5566	4656	4657
310	3874	5744	4812	4812
320	3987	5970	4955	4967
330	4158	6172	5137	5121
340	4282	6322	5284	5275
350	4435	6482	5441	5427
360	4588	6673	5587	5578
370	4699	6803	5737	5732
380	4864	7027	5891	5883
390	5000	7134	6048	6034
400	5117	7307	6191	6187
410	5230	7462	6342	6340
