depth	min	max	median	mean
0	-35	-23	-29	-29
21	172	786	432	446
41	511	1313	896	906
60	911	1800	1335	1343
80	1349	2246	1806	1801
100	1809	2646	2241	2243
120	2286	3045	2683	2680
160	2928	3765	3352	3350
200	3543	4463	3986	3984
240	4138	5090	4614	4616
280	4752	5704	5238	5235
320	5380	6293	5850	5849
360	6033	6881	6472	6470
400	6737	7413	7089	7084
420	7080	7688	7375	7377
426	7152	7769	7455	7457
470	7684	8403	8041	8042
480	7809	8558	8165	8172
520	8265	9169	8688	8699
540	8541	9448	8965	8967
556	8734	9662	9176	9180
600	9262	10270	9762	9763
620	9523	10588	10040	10039
640	9778	10881	10320	10323
660	10060	11184	10607	10607
680	10328	11483	10887	10898
720	10814	12183	11464	11479
760	11375	12910	12049	12077
