depth	min	max	median	mean
14	-69	38	-17	-17
18	-34	64	16	15
22	0	87	44	43
26	30	112	70	70
29	48	129	89	88
31	78	155	119	119
33	91	209	148	149
35	144	282	212	213
37	187	440	311	311
39	223	614	402	408
41	312	694	489	495
43	358	830	574	581
45	426	963	661	667
47	474	1057	750	752
51	595	1313	906	920
55	689	1561	1074	1085
61	880	1863	1327	1332
63	927	1974	1403	1413
69	1121	2277	1668	1671
77	1401	2644	2003	2013
93	1986	3461	2663	2674
109	2552	4042	3304	3306
125	3207	4617	3922	3922
141	3855	5151	4519	4507
147	4055	5321	4710	4705
159	4497	5657	5088	5087
180.8	4785	6067	5419	5420
